sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,50-54,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,*,Non-Government,Prof-specialty,<=50K
Male,20-39,White,spouse not present,Primary School,North America,Private,*,<=50K
Male,40-49,Asian-Pac-Islander,*,*,Asia,Private,Technical,<=50K
Male,50-54,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Prof-specialty,>50K
Male,20-29,White,Never-married,Some-college,*,Non-Government,Sales,<=50K
Male,*,White,Married-civ-spouse,High School,*,Government,Other,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Female,30-39,*,Never-married,Higher education,United-States,Private,Adm-clerical,<=50K
Male,40-49,White,Married-civ-spouse,Assoc-acdm,*,Non-Government,Technical,<=50K
Male,25-29,White,spouse not present,High School,United-States,Non-Government,Other,<=50K
Female,24,*,Never-married,*,*,Private,Other,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,40-59,White,spouse not present,*,United-States,Government,*,<=50K
Male,40-44,White,Married-civ-spouse,Undergraduate,*,Non-Government,Prof-specialty,>50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,*,*,<=50K
Female,45-49,White,spouse not present,HS-grad,United-States,Private,Other,<=50K
Female,40-49,*,Married-civ-spouse,*,*,Private,Other,>50K
Female,40-59,*,spouse not present,*,United-States,Non-Government,Craft-repair,<=50K
Male,40-49,White,Married-civ-spouse,Graduate,United-States,Non-Government,Technical,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,25-29,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Bachelors,North America,Self-emp-inc,Exec-managerial,<=50K
Male,*,White,Married-civ-spouse,Undergraduate,*,Self-emp-not-inc,Exec-managerial,<=50K
Male,35-39,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,>50K
Male,15-19,White,Never-married,*,North America,Non-Government,Handlers-cleaners,<=50K
Male,40-44,White,Married-civ-spouse,Undergraduate,*,Non-Government,Prof-specialty,>50K
Male,*,White,Married-civ-spouse,High School,*,Government,Other,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Non-Government,Craft-repair,>50K
Female,20-29,White,Never-married,Undergraduate,United-States,Non-Government,Exec-managerial,<=50K
Male,20-39,White,spouse not present,Higher education,North America,Private,Tech-support,<=50K
Female,40-59,*,spouse not present,Undergraduate,*,Government,Other,<=50K
Male,*,Black,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,20-24,White,Never-married,Higher education,*,Private,Other,<=50K
Female,35-39,*,Married-civ-spouse,*,*,Non-Government,Other,<=50K
Male,30-34,White,Married-civ-spouse,High School,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,30-34,White,Married-civ-spouse,High School,*,Private,Technical,>50K
Male,35-39,White,Married-civ-spouse,Higher education,United-States,Government,Protective-serv,>50K
Male,*,White,Married-civ-spouse,Bachelors,North America,Private,Sales,<=50K
Female,15-19,*,Never-married,Some-college,United-States,Private,Nontechnical,<=50K
Female,20-39,*,spouse not present,Professional Education,North America,Private,Exec-managerial,<=50K
Male,40-44,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,Professional Education,*,Non-Government,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,Graduate,*,Non-Government,Exec-managerial,>50K
