sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,50-59,*,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,>50K
Female,25-29,White,Never-married,Some-college,*,Private,Other,<=50K
Male,40-59,*,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,40-49,White,Never-married,HS-grad,United-States,Private,Other,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,North America,Private,Craft-repair,<=50K
Female,15-19,White,spouse not present,High School,North America,Private,Other,<=50K
Male,20-24,White,Never-married,Higher education,United-States,Private,Handlers-cleaners,<=50K
Female,30-39,White,Never-married,Undergraduate,United-States,Non-Government,Other,<=50K
Female,*,White,spouse not present,Higher education,*,Government,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,15-19,White,spouse not present,High School,North America,Private,Other,<=50K
Male,40-59,*,Married-civ-spouse,Professional Education,North America,Private,Technical,>50K
Female,*,White,spouse not present,Professional Education,*,Private,Nontechnical,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Female,*,White,spouse not present,HS-grad,*,Federal-gov,*,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,>50K
Male,40-59,*,Married-civ-spouse,Professional Education,North America,Non-Government,Nontechnical,<=50K
Female,15-19,White,Never-married,Some-college,North America,Private,Other-service,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-29,Black,Married-civ-spouse,High School,United-States,*,*,<=50K
Male,25-29,White,spouse not present,High School,*,Private,Technical,<=50K
Male,20-24,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,20,*,Never-married,High School,North America,Private,Other,<=50K
Female,*,White,spouse not present,Higher education,Europe,Non-Government,Technical,>50K
Male,40-59,White,spouse not present,*,*,Private,Exec-managerial,<=50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Female,20-24,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,Black,spouse not present,High School,United-States,Government,*,<=50K
Male,40-59,White,spouse not present,*,*,Private,Exec-managerial,<=50K
Male,19,White,*,High School,United-States,Private,Nontechnical,<=50K
Male,60-79,White,Married-civ-spouse,*,North America,Local-gov,*,>50K
Female,20-39,White,spouse not present,Bachelors,United-States,Private,Sales,<=50K
Male,40-59,*,Married-civ-spouse,High School,*,Government,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,30-34,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,20,*,Never-married,High School,North America,Private,Other,<=50K
Male,20-39,Black,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,55-59,White,Married-civ-spouse,Graduate,*,Non-Government,Technical,>50K
Female,20-24,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Female,*,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Female,*,White,spouse not present,Bachelors,North America,Non-Government,Prof-specialty,<=50K
Female,*,White,spouse not present,Bachelors,North America,Non-Government,Prof-specialty,<=50K
Male,25-29,White,spouse not present,High School,North America,Private,Other,<=50K
Male,20-24,White,Never-married,Undergraduate,*,Private,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,Assoc-acdm,*,Private,Technical,>50K
Female,35-39,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,40-59,*,spouse not present,Higher education,United-States,Government,Technical,<=50K
Female,15-19,White,spouse not present,High School,United-States,Private,Sales,<=50K
Male,20-29,Black,Never-married,Higher education,United-States,*,Technical,<=50K
Male,40-49,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Female,*,White,spouse not present,Higher education,*,Government,Other,<=50K
Female,*,White,spouse not present,Graduate,United-States,Non-Government,Technical,<=50K
Female,*,White,spouse not present,Some-college,North America,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Technical,<=50K
Male,35-39,White,spouse not present,High School,*,Private,Craft-repair,<=50K
Female,20-39,White,Never-married,Professional Education,United-States,Private,Other,<=50K
Female,20-24,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Female,*,Amer-Indian-Eskimo,*,Higher education,United-States,*,*,<=50K
Male,20-29,White,Married-civ-spouse,Higher education,North America,Government,Other,<=50K
Male,45-49,*,Married-civ-spouse,Higher education,North America,Non-Government,Other,<=50K
Male,50-59,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,>50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,25-29,White,spouse not present,Undergraduate,North America,Private,Other,<=50K
Female,*,Black,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Female,*,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,United-States,*,*,>50K
Male,50-59,White,spouse not present,High School,*,Non-Government,Technical,<=50K
