sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,51,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,32,White,Married-spouse-absent,5th-6th,El-Salvador,Private,Craft-repair,<=50K
Male,43,Asian-Pac-Islander,Married-civ-spouse,10th,China,Private,Craft-repair,<=50K
Male,53,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,25,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,76,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,<=50K
Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Female,40,White,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,<=50K
Male,47,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,<=50K
Male,28,White,Never-married,10th,United-States,Private,Transport-moving,<=50K
Female,24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,26,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,48,White,Divorced,Some-college,United-States,Federal-gov,Exec-managerial,<=50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,33,Black,Married-civ-spouse,Masters,Nicaragua,Federal-gov,Transport-moving,<=50K
Female,48,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,41,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,>50K
Female,57,Black,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,42,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,26,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,29,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,57,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,55,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,39,Asian-Pac-Islander,Married-civ-spouse,Prof-school,India,Private,Prof-specialty,>50K
Male,17,White,Never-married,12th,United-States,Self-emp-not-inc,Handlers-cleaners,<=50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,53,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,<=50K
Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,27,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,28,White,Divorced,Some-college,United-States,Private,Tech-support,<=50K
Female,53,White,Divorced,Some-college,United-States,Local-gov,Other-service,<=50K
Male,56,Black,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Male,21,White,Never-married,Assoc-voc,United-States,Private,Protective-serv,<=50K
Female,40,Black,Married-civ-spouse,10th,United-States,Private,Other-service,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,55,White,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,36,White,Married-civ-spouse,Assoc-voc,United-States,Local-gov,Protective-serv,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Female,35,White,Never-married,Assoc-acdm,United-States,Private,Exec-managerial,<=50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-inc,Exec-managerial,>50K
Male,34,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Female,19,Other,Never-married,HS-grad,Guatemala,Private,Handlers-cleaners,<=50K
Female,45,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Female,31,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,65,White,Married-civ-spouse,10th,United-States,Private,Handlers-cleaners,>50K
Male,39,White,Married-civ-spouse,11th,Mexico,Private,Other-service,<=50K
Male,17,Black,Never-married,9th,United-States,Private,Other-service,<=50K
Female,34,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,62,White,Divorced,Bachelors,United-States,Self-emp-inc,Sales,>50K
Female,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,30,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,35,White,Never-married,10th,United-States,Private,Adm-clerical,<=50K
Female,24,White,Never-married,11th,United-States,Private,Machine-op-inspct,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,24,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,37,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Adm-clerical,>50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,69,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,54,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,23,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Female,22,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,25,Asian-Pac-Islander,Never-married,Some-college,Cambodia,Private,Craft-repair,<=50K
Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,28,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,29,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,19,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,27,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,50,White,Married-civ-spouse,HS-grad,United-States,State-gov,Handlers-cleaners,<=50K
Male,41,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,79,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K
Male,36,White,Never-married,5th-6th,United-States,Private,Other-service,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K
Female,27,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Female,36,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Female,56,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,33,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,47,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Female,19,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K
Male,53,Black,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,39,White,Married-civ-spouse,Some-college,United-States,State-gov,Protective-serv,<=50K
Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,30,White,Never-married,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,34,Black,Separated,9th,United-States,Private,Farming-fishing,<=50K
Female,56,White,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K
Female,52,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,>50K
Male,54,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,32,White,Married-spouse-absent,Some-college,United-States,State-gov,Farming-fishing,<=50K
Male,22,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Transport-moving,<=50K
Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,27,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Male,19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,54,Black,Married-civ-spouse,Some-college,Haiti,Private,Prof-specialty,>50K
