sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,35-39,White,Married-civ-spouse,Professional Education,United-States,Private,Sales,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Married-civ-spouse,11th,North America,Private,Craft-repair,<=50K
Male,20,*,Never-married,Higher education,*,Private,*,<=50K
Male,20-39,Black,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,20-24,White,spouse not present,High School,North America,Non-Government,Other-service,<=50K
Male,20-29,White,spouse not present,Assoc-voc,United-States,Non-Government,Technical,<=50K
Male,30-39,White,spouse not present,Bachelors,United-States,Government,Prof-specialty,<=50K
Female,40-49,*,Separated,High School,United-States,Non-Government,Other-service,<=50K
Male,20-39,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Female,55-59,*,spouse not present,High School,United-States,Private,Technical,<=50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,>50K
Male,45-49,White,Married-civ-spouse,Higher education,United-States,Private,Other,>50K
Female,25-29,White,Never-married,Bachelors,United-States,Private,Technical,>50K
Male,40-44,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,>50K
Female,40-59,*,Married-spouse-absent,HS-grad,North America,Private,Other,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,20-24,White,Never-married,Some-college,United-States,State-gov,Technical,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Government,Nontechnical,<=50K
Male,20-29,White,spouse not present,Higher education,North America,Non-Government,Other-service,<=50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Non-Government,Exec-managerial,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,North America,Private,Craft-repair,<=50K
Female,30-39,White,Divorced,Professional Education,United-States,Private,Technical,<=50K
Male,25-29,White,Never-married,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Male,50-59,White,spouse not present,High School,United-States,Private,Other,<=50K
Male,30-39,White,Never-married,Bachelors,United-States,Private,Sales,>50K
Female,19,*,Never-married,High School,United-States,*,Other,<=50K
Female,22,White,Never-married,High School,North America,Private,Other,<=50K
Male,30-34,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Professional Education,United-States,Self-emp-inc,Technical,>50K
Male,20-24,White,Never-married,High School,North America,Private,Machine-op-inspct,<=50K
Male,35-39,White,spouse not present,HS-grad,United-States,Private,Sales,<=50K
Female,50-59,White,Married-civ-spouse,Higher education,United-States,Local-gov,*,>50K
Female,20-39,Asian-Pac-Islander,Never-married,Higher education,United-States,Private,*,<=50K
Female,40-44,*,spouse not present,Higher education,*,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,<=50K
Female,40-59,Black,spouse not present,Undergraduate,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Self-emp-inc,Exec-managerial,>50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Government,Protective-serv,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,Local-gov,*,<=50K
Female,19,*,Never-married,High School,United-States,*,Other,<=50K
Female,20-29,Black,Never-married,Undergraduate,United-States,Government,*,<=50K
Female,50-54,White,Divorced,High School,United-States,Private,Other,<=50K
Male,30-39,White,Married-civ-spouse,Prof-school,United-States,Non-Government,Prof-specialty,>50K
