sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,50-54,White,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,>50K
Female,25-29,White,Never-married,Some-college,United-States,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,45-49,White,Never-married,HS-grad,United-States,Private,Other,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,North America,Private,Craft-repair,<=50K
Female,15-19,*,*,HS-grad,North America,Private,*,<=50K
Male,20-24,White,Never-married,Undergraduate,United-States,Private,Handlers-cleaners,<=50K
Female,30-39,White,Never-married,Undergraduate,United-States,Non-Government,Other,<=50K
Female,20-39,White,Never-married,Masters,*,Government,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,15-19,*,Never-married,12th,United-States,Private,*,<=50K
Male,40-49,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,30-39,White,Divorced,Professional Education,United-States,Private,Nontechnical,<=50K
Female,30-34,White,spouse not present,High School,United-States,Private,Technical,<=50K
Female,30-39,White,spouse not present,HS-grad,North America,Government,*,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,40-59,Other,*,*,North America,Non-Government,*,<=50K
Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,25-29,White,spouse not present,High School,*,Private,Technical,<=50K
Male,20-24,White,Never-married,High School,North America,Private,Other,<=50K
Male,20,White,Never-married,High School,North America,Private,Other,<=50K
Female,20-39,White,Never-married,Higher education,Europe,Private,Technical,>50K
Male,40-59,White,spouse not present,*,Europe,Non-Government,*,<=50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Local-gov,*,>50K
Female,25,White,Never-married,HS-grad,North America,Private,Other,<=50K
Female,60-69,Black,spouse not present,*,United-States,Government,Other,<=50K
Male,40-44,White,spouse not present,*,United-States,Private,Nontechnical,<=50K
Male,19,White,Never-married,High School,United-States,Private,Handlers-cleaners,<=50K
Male,60-79,White,Married-civ-spouse,*,United-States,Government,Exec-managerial,>50K
Female,20-24,White,Never-married,Higher education,*,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,High School,Europe,*,Technical,<=50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,30-39,White,Never-married,High School,North America,Private,Other,<=50K
Male,20,White,Never-married,High School,North America,Private,Other,<=50K
Male,20-39,Black,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,55-59,White,Married-civ-spouse,Graduate,*,Non-Government,Technical,>50K
Female,20-24,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Female,30-39,White,spouse not present,Some-college,United-States,Private,Technical,<=50K
Female,20-24,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,50-59,White,spouse not present,Bachelors,North America,Non-Government,Technical,<=50K
Male,25-29,White,Never-married,High School,North America,Private,Other,<=50K
Male,20-24,White,Never-married,Undergraduate,*,Private,Prof-specialty,<=50K
Male,35-39,White,Married-civ-spouse,Assoc-acdm,*,Private,Technical,>50K
Female,35-39,White,Never-married,High School,North America,Private,Other,<=50K
