sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Transport-moving,>50K
Female,20-24,Asian-Pac-Islander,Never-married,Higher education,Asia,Private,Adm-clerical,<=50K
Male,30-39,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K
Female,20-39,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,35-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Tech-support,>50K
Female,30-39,White,Divorced,Bachelors,United-States,Private,Technical,<=50K
Female,15-19,White,Never-married,*,United-States,Private,Technical,<=50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Sales,>50K
Female,20,White,Never-married,Some-college,United-States,Private,Other,<=50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,<=50K
Male,20-29,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,20-39,*,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K
Female,30-34,Black,spouse not present,HS-grad,United-States,Private,*,<=50K
Female,40-49,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,35-39,White,Never-married,High School,United-States,Non-Government,Farming-fishing,<=50K
Female,60-79,White,Widowed,Some-college,United-States,*,Technical,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,15-19,White,Never-married,High School,United-States,Private,Adm-clerical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,40-59,White,Divorced,*,United-States,Private,Craft-repair,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,20-39,White,Never-married,Undergraduate,United-States,Non-Government,Nontechnical,>50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K
Male,20-29,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,30-34,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,>50K
Male,40-59,White,Divorced,HS-grad,North America,Non-Government,Other,<=50K
Female,15-19,White,Never-married,Some-college,United-States,*,Nontechnical,<=50K
Female,35-39,White,spouse not present,HS-grad,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
Male,30-39,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K
Female,30-34,White,Never-married,Graduate,United-States,Private,Prof-specialty,<=50K
Male,15-19,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Female,35-39,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Male,25-29,Asian-Pac-Islander,Never-married,*,Asia,Private,*,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Technical,<=50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,40-59,White,spouse not present,Higher education,United-States,Local-gov,Other,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,Government,Adm-clerical,<=50K
Female,40-49,Black,Divorced,Some-college,*,Private,Adm-clerical,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,20-39,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Male,*,Black,spouse not present,*,North America,Non-Government,Other-service,<=50K
Male,30-39,White,Divorced,Some-college,United-States,Private,Technical,<=50K
