sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-39,Black,Never-married,High School,United-States,Private,Technical,<=50K
Female,25-29,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,50-54,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Female,20-39,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Divorced,*,United-States,*,*,<=50K
Male,*,White,*,*,United-States,*,Nontechnical,>50K
Female,20-39,Black,Never-married,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Asia,*,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,<=50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K
Female,60-79,White,Widowed,High School,United-States,Private,Sales,<=50K
Female,20-39,White,Divorced,High School,United-States,Private,Technical,<=50K
Female,*,White,*,*,North America,*,Technical,<=50K
Female,20-39,Asian-Pac-Islander,spouse not present,Bachelors,Asia,Private,*,<=50K
Female,*,White,spouse not present,Undergraduate,United-States,Private,Sales,<=50K
Female,40-59,White,*,High School,North America,Local-gov,Other,<=50K
Female,20-39,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,20-39,*,spouse not present,Some-college,North America,Private,Other,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-44,White,Never-married,*,United-States,Non-Government,Other,<=50K
Female,20-29,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,40-49,White,Divorced,HS-grad,United-States,Private,Other,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Government,Adm-clerical,>50K
Female,20-29,White,Separated,HS-grad,United-States,Private,Other,<=50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,<=50K
Male,20-24,White,Never-married,Undergraduate,United-States,Private,Tech-support,<=50K
Female,40-44,White,Divorced,Higher education,United-States,Private,Adm-clerical,<=50K
Male,60-69,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Female,40-49,Black,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Male,30-39,White,Divorced,Higher education,United-States,Private,Sales,>50K
Female,55-59,Black,Separated,High School,United-States,Private,Other,<=50K
Male,20-39,*,Never-married,High School,United-States,Local-gov,Other-service,<=50K
*,*,White,*,*,Mexico,Private,Farming-fishing,<=50K
Male,55-59,White,Married-civ-spouse,10th,North America,Non-Government,Transport-moving,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
*,20-39,*,*,*,*,Private,*,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K
Female,*,Black,Never-married,*,United-States,*,*,<=50K
Male,20-29,White,Married-spouse-absent,High School,*,Private,*,<=50K
Male,30-34,White,Never-married,Graduate,North America,Local-gov,Prof-specialty,<=50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Male,35-39,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,*,*,*,HS-grad,Asia,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,North America,Non-Government,Nontechnical,<=50K
Male,40-44,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,30-39,*,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,*,Exec-managerial,>50K
Female,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,>50K
Female,39,White,spouse not present,HS-grad,United-States,*,Adm-clerical,<=50K
Male,20-24,White,Never-married,Some-college,North America,Private,Other,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Government,Other,<=50K
Male,50-59,White,Divorced,High School,United-States,Private,Machine-op-inspct,<=50K
Male,*,Black,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,60-69,White,Married-civ-spouse,Bachelors,North America,Non-Government,Exec-managerial,>50K
Male,30-39,White,Married-civ-spouse,High School,North America,Private,Other-service,<=50K
Male,25-29,White,Separated,HS-grad,United-States,Non-Government,Technical,<=50K
Male,20-29,White,Never-married,Assoc-voc,United-States,Private,Craft-repair,<=50K
Male,30-34,White,Never-married,Undergraduate,United-States,Private,Adm-clerical,>50K
Female,25-29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,*,Married-civ-spouse,Undergraduate,United-States,Private,Protective-serv,>50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,<=50K
Female,*,Black,Married-civ-spouse,Higher education,United-States,Private,Adm-clerical,>50K
Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,40-49,White,Never-married,Higher education,United-States,Government,Prof-specialty,>50K
Female,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Tech-support,<=50K
Male,20-39,*,Married-civ-spouse,HS-grad,*,Federal-gov,*,>50K
Male,30-39,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Male,40-59,White,Never-married,Bachelors,United-States,Private,Sales,>50K
Female,20-29,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,40-59,White,Never-married,HS-grad,United-States,Government,Adm-clerical,<=50K
Female,40-59,White,Separated,HS-grad,North America,Private,Other,<=50K
Female,30-39,White,*,Bachelors,*,Private,Prof-specialty,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Private,Other,<=50K
Male,*,White,Married-civ-spouse,Bachelors,United-States,*,Technical,>50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,Black,Never-married,High School,United-States,Private,Other,<=50K
Male,20-29,*,Never-married,Undergraduate,*,*,*,<=50K
Female,20-39,*,Divorced,*,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Exec-managerial,<=50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,20-39,White,Married-civ-spouse,High School,*,Non-Government,Craft-repair,<=50K
Male,55-59,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,45-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,<=50K
Male,*,White,Never-married,5th-6th,North America,Private,Handlers-cleaners,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Private,Prof-specialty,>50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,North America,Private,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,15-19,*,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,40-44,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,20-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,24,Black,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Government,Adm-clerical,>50K
Male,55-59,White,Divorced,High School,United-States,Private,Craft-repair,>50K
Female,20-39,White,Never-married,Undergraduate,United-States,Government,Prof-specialty,<=50K
Female,20-39,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Female,20-39,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,20-24,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,60-69,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,23,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,20-39,White,spouse not present,HS-grad,North America,*,*,<=50K
Male,20-39,*,*,Undergraduate,Asia,Private,Other,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Private,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Self-emp-inc,Prof-specialty,>50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Other,<=50K
Female,25-29,White,Never-married,Bachelors,United-States,Private,Other-service,<=50K
Male,50-59,White,Married-civ-spouse,Masters,United-States,Government,Exec-managerial,>50K
Male,50-54,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
