sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,20-39,White,Never-married,Bachelors,United-States,*,*,<=50K
Male,20-29,White,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
Female,40-49,White,Married-civ-spouse,HS-grad,*,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,*,North America,Local-gov,Other,<=50K
*,20-39,Asian-Pac-Islander,*,Undergraduate,Asia,Private,Technical,<=50K
*,45-49,Black,Married-civ-spouse,High School,United-States,Private,Other-service,<=50K
Male,40-59,White,spouse not present,HS-grad,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Exec-managerial,>50K
*,60-69,White,Divorced,Higher education,United-States,Private,Other,<=50K
Male,*,White,spouse not present,HS-grad,United-States,Self-emp-inc,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Undergraduate,Europe,Private,Exec-managerial,>50K
Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,25-29,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,State-gov,Other,<=50K
Female,40-59,White,Never-married,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Self-emp-not-inc,Technical,<=50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,*,<=50K
Male,20-29,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,15-19,White,Never-married,11th,United-States,Private,Sales,<=50K
Female,20-39,Black,Never-married,Undergraduate,United-States,Government,Prof-specialty,<=50K
Female,50-54,Black,Never-married,High School,United-States,*,Other-service,<=50K
Male,20-29,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Female,40-44,White,Never-married,High School,United-States,Private,Machine-op-inspct,<=50K
Male,45-49,White,Married-civ-spouse,Undergraduate,United-States,Federal-gov,Exec-managerial,>50K
Male,25-29,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,20-24,White,Never-married,Undergraduate,United-States,Government,Prof-specialty,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Government,Adm-clerical,>50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,>50K
Female,17,White,Never-married,10th,United-States,Private,Sales,<=50K
Female,20-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Other-service,>50K
Male,40-59,White,Never-married,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,25-29,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,20-24,Black,Never-married,Some-college,United-States,Private,*,>50K
*,*,Asian-Pac-Islander,Married-civ-spouse,Graduate,Asia,Government,Prof-specialty,<=50K
*,30-39,White,*,Higher education,United-States,*,Technical,<=50K
Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,40-59,*,Married-civ-spouse,HS-grad,United-States,Government,Other,<=50K
