sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,<=50K
Male,40-59,White,*,*,North America,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,*,*,*,Non-Government,Technical,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Male,20-39,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,*,Non-Government,Technical,<=50K
Male,*,White,*,Higher education,United-States,Government,*,<=50K
Female,*,White,*,High School,North America,*,*,<=50K
Male,*,White,*,*,North America,*,*,<=50K
*,40-59,*,*,*,United-States,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,>50K
Male,40-59,White,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,*,>50K
*,40-49,*,*,Higher education,United-States,Private,*,>50K
Female,*,White,*,High School,North America,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,>50K
Male,*,White,*,Higher education,United-States,Government,*,<=50K
*,20-39,*,Never-married,Higher education,*,*,*,<=50K
Male,20-39,White,*,Higher education,United-States,Non-Government,*,<=50K
*,*,White,*,Higher education,North America,Non-Government,*,>50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,<=50K
Male,40-59,White,*,*,North America,Non-Government,*,<=50K
Female,*,White,spouse not present,*,United-States,*,*,<=50K
Male,20-39,White,Never-married,*,*,Private,*,<=50K
Male,*,White,spouse not present,*,United-States,*,*,<=50K
Male,20-39,White,Never-married,*,*,Private,*,>50K
Female,*,White,*,*,United-States,Non-Government,*,<=50K
Female,*,White,spouse not present,High School,North America,Private,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,40-59,*,Married-civ-spouse,Higher education,United-States,*,Technical,>50K
Male,20-39,White,spouse not present,High School,*,Private,Technical,<=50K
Male,20-39,*,spouse not present,High School,North America,Private,*,<=50K
Female,*,White,Married-civ-spouse,Higher education,North America,*,*,>50K
*,20-39,*,Never-married,Higher education,*,*,*,<=50K
*,*,*,*,*,*,*,*,<=50K
*,*,White,*,Higher education,United-States,Government,Technical,<=50K
Female,*,*,spouse not present,*,North America,*,*,<=50K
*,*,*,*,*,*,*,*,>50K
Male,20-39,White,*,Higher education,*,*,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Female,*,White,Never-married,High School,United-States,Non-Government,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Female,*,*,Divorced,High School,United-States,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,20-39,White,Never-married,*,North America,Non-Government,Craft-repair,<=50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,*,<=50K
Male,*,White,*,*,*,Private,Technical,<=50K
Male,20-39,White,Never-married,*,*,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Female,*,White,spouse not present,*,United-States,*,*,<=50K
*,*,White,*,Higher education,North America,Non-Government,*,>50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Female,*,White,Married-civ-spouse,Higher education,North America,*,*,>50K
*,*,White,*,Higher education,North America,Non-Government,*,>50K
Female,20-39,White,Never-married,Higher education,United-States,*,Other,<=50K
Female,*,*,Never-married,*,United-States,Non-Government,*,<=50K
Male,*,White,spouse not present,*,United-States,*,*,>50K
Female,*,White,*,*,United-States,Non-Government,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Male,*,White,*,Higher education,North America,Non-Government,*,>50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Male,*,White,*,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,*,*,Never-married,*,United-States,Non-Government,*,<=50K
Female,*,*,spouse not present,Higher education,United-States,*,Other,<=50K
*,*,*,*,*,*,*,*,>50K
Male,*,White,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,*,White,spouse present,High School,North America,Non-Government,Craft-repair,<=50K
*,40-59,*,*,*,United-States,Non-Government,*,<=50K
Male,20-39,White,Never-married,*,North America,Non-Government,Craft-repair,<=50K
Male,40-59,White,Married-civ-spouse,*,United-States,*,Nontechnical,<=50K
Male,*,*,*,*,North America,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,White,Never-married,High School,United-States,Non-Government,*,<=50K
Male,20-39,White,Never-married,*,*,Private,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
Female,20-39,White,spouse not present,Some-college,*,Private,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,>50K
Female,*,*,spouse not present,*,North America,*,*,<=50K
Male,20-39,*,spouse not present,High School,North America,Private,*,<=50K
*,*,White,spouse not present,*,*,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,*,White,*,*,*,Private,Technical,<=50K
Male,40-59,White,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,North America,Private,Technical,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,15-19,White,Never-married,Higher education,United-States,Private,*,<=50K
Male,*,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,White,Married-civ-spouse,*,North America,Private,*,<=50K
Male,*,White,Married-civ-spouse,*,North America,Private,*,>50K
Female,*,White,*,High School,North America,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,<=50K
*,20-39,*,Never-married,Higher education,*,*,*,<=50K
Male,20-39,White,Never-married,*,*,Private,*,<=50K
*,*,*,*,*,*,*,*,<=50K
*,40-59,*,*,*,United-States,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,*,White,*,Higher education,United-States,Government,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,20-39,*,*,*,*,*,*,<=50K
Male,*,*,*,*,North America,Private,Technical,<=50K
Male,*,*,Married-civ-spouse,*,United-States,*,Other,>50K
Female,20-39,White,*,Higher education,*,*,*,<=50K
Female,*,*,spouse not present,*,North America,*,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,White,spouse not present,*,United-States,*,*,<=50K
Male,*,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
*,*,*,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Male,*,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
*,20-39,*,*,*,North America,Private,*,>50K
Female,*,White,spouse not present,High School,North America,Private,*,<=50K
Male,*,White,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,20-39,*,*,Higher education,*,*,Other,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
*,*,*,spouse not present,*,North America,*,*,<=50K
*,40-59,*,*,*,United-States,Non-Government,*,>50K
Female,*,*,Divorced,High School,United-States,*,*,<=50K
Male,*,*,*,*,North America,Private,Technical,<=50K
Female,*,White,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,<=50K
Male,*,*,*,*,United-States,*,*,<=50K
Female,*,White,Married-civ-spouse,High School,North America,*,*,>50K
Male,20-39,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,20-39,White,*,Higher education,United-States,Non-Government,*,<=50K
Male,*,White,*,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,*,Married-civ-spouse,*,North America,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,United-States,*,Other,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
Male,*,White,*,*,North America,*,*,<=50K
Male,20-39,*,spouse not present,High School,North America,Private,*,<=50K
Male,*,White,spouse not present,*,United-States,*,*,<=50K
Female,20-39,White,Never-married,Higher education,United-States,*,Other,<=50K
Male,*,*,spouse not present,*,*,*,*,<=50K
*,20-39,White,spouse not present,High School,*,Private,*,<=50K
*,*,*,*,*,*,*,*,>50K
Male,*,*,Married-civ-spouse,*,United-States,*,Other,>50K
*,40-49,*,*,Higher education,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,40-59,*,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Male,*,*,*,*,North America,Private,Technical,<=50K
Male,*,White,spouse present,High School,North America,Non-Government,Craft-repair,<=50K
*,40-59,*,*,*,United-States,Non-Government,*,<=50K
Female,20-39,*,*,*,United-States,Non-Government,Nontechnical,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Male,*,White,*,Higher education,United-States,Government,*,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,*,North America,Non-Government,Nontechnical,<=50K
*,20-39,*,Never-married,Higher education,*,*,*,<=50K
Male,*,White,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,*,White,spouse not present,High School,North America,Private,*,<=50K
*,40-49,*,*,Higher education,United-States,Private,*,>50K
Male,20-39,White,spouse not present,High School,*,Private,Technical,<=50K
*,20-39,*,Never-married,Higher education,*,*,*,<=50K
Female,20-39,White,spouse not present,Higher education,North America,Private,*,<=50K
Male,*,White,*,*,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,*,North America,Private,*,>50K
*,*,*,*,*,*,*,*,>50K
Male,*,*,*,*,North America,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,*,North America,Private,*,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Male,*,White,*,*,North America,*,*,>50K
Male,*,*,Married-civ-spouse,*,United-States,*,Other,<=50K
Male,*,*,*,*,United-States,*,*,<=50K
Male,20-39,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,20-39,White,spouse not present,Higher education,North America,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,United-States,*,Other,<=50K
*,*,*,*,*,*,*,*,<=50K
*,40-49,*,*,Higher education,United-States,Private,*,>50K
Male,*,White,Married-civ-spouse,*,North America,Private,*,<=50K
Male,*,White,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,*,White,spouse not present,High School,United-States,*,*,<=50K
*,*,*,*,*,North America,Government,*,<=50K
Male,*,White,*,*,North America,*,*,<=50K
Male,*,*,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Female,*,*,Never-married,*,United-States,Non-Government,*,<=50K
Male,20-39,*,spouse not present,*,North America,Non-Government,*,<=50K
Female,*,White,Never-married,High School,United-States,Non-Government,*,<=50K
Male,*,White,*,*,North America,*,*,>50K
Male,20-39,*,Married-civ-spouse,*,North America,Private,*,<=50K
*,40-59,White,spouse not present,Higher education,United-States,*,*,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,>50K
Male,*,*,Married-civ-spouse,*,United-States,*,Other,<=50K
Female,*,White,*,*,United-States,Non-Government,*,<=50K
Male,*,White,*,*,*,Private,Technical,<=50K
Male,*,White,spouse not present,*,United-States,*,*,<=50K
*,*,White,*,Higher education,North America,Non-Government,*,<=50K
*,40-49,*,*,Higher education,United-States,Private,*,<=50K
Female,*,White,Never-married,High School,United-States,Non-Government,*,<=50K
Female,20-39,White,Never-married,Higher education,United-States,*,Other,<=50K
*,*,*,*,*,*,*,*,<=50K
Female,*,White,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,*,White,spouse not present,*,United-States,*,*,<=50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,*,<=50K
Male,*,*,spouse not present,High School,North America,Private,*,<=50K
Male,*,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,*,*,spouse not present,High School,North America,Private,*,<=50K
Male,*,White,*,Higher education,United-States,Government,*,<=50K
*,40-49,*,*,Higher education,United-States,Private,*,>50K
Female,*,White,spouse not present,High School,North America,Private,*,<=50K
Female,*,White,spouse not present,High School,*,Private,Other,<=50K
Male,*,*,*,*,*,Non-Government,Technical,<=50K
Male,20-39,White,Never-married,*,*,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,United-States,Private,Technical,>50K
Male,*,White,*,Higher education,North America,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
Female,*,White,spouse not present,High School,*,Private,Other,<=50K
*,*,*,*,*,*,*,*,>50K
*,*,White,*,*,*,Non-Government,*,<=50K
Male,20-39,White,*,Higher education,*,*,*,>50K
Male,20-39,*,spouse not present,High School,North America,Private,*,<=50K
Male,*,*,*,*,United-States,*,*,<=50K
Male,20-39,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,20-39,White,*,High School,United-States,*,*,<=50K
*,*,*,spouse not present,*,North America,*,*,<=50K
Female,*,*,*,*,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
*,*,White,*,*,*,Non-Government,*,<=50K
*,*,White,*,Higher education,North America,Non-Government,*,<=50K
