sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,35,White,spouse present,High School,Europe,Non-Government,Other,<=50K
Male,23,Amer-Indian-Eskimo,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,27,Other,spouse present,Undergraduate,South America,Non-Government,Other,<=50K
Female,43,White,spouse present,High School,Europe,Non-Government,Technical,<=50K
Male,53,Black,spouse present,High School,North America,Government,Other,<=50K
Female,22,Asian-Pac-Islander,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,47,Black,spouse present,High School,North America,Non-Government,Other,<=50K
Female,47,White,spouse not present,Graduate,North America,Government,Technical,<=50K
Male,36,White,spouse present,Primary School,Europe,Non-Government,Nontechnical,>50K
Female,64,White,spouse not present,Graduate,North America,Non-Government,Technical,<=50K
Female,27,Asian-Pac-Islander,spouse not present,Primary School,Asia,Non-Government,Nontechnical,<=50K
Male,31,White,spouse present,Undergraduate,Europe,Non-Government,Nontechnical,>50K
Male,33,White,spouse present,Professional Education,North America,Government,Technical,>50K
Male,52,Black,spouse present,High School,North America,Non-Government,Nontechnical,<=50K
Female,26,White,spouse not present,Graduate,North America,Government,Nontechnical,<=50K
Male,50,White,spouse present,Undergraduate,North America,Government,Technical,<=50K
Male,52,Black,spouse present,Undergraduate,North America,Non-Government,Technical,<=50K
Male,40,Black,spouse not present,High School,North America,Government,Technical,<=50K
Female,25,Black,spouse not present,Undergraduate,North America,Non-Government,Other,<=50K
Male,30,Asian-Pac-Islander,spouse present,Graduate,Asia,Non-Government,Technical,<=50K
Female,21,White,spouse not present,Undergraduate,North America,Government,Technical,<=50K
Male,17,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Female,33,Black,spouse not present,Professional Education,North America,Government,Other,<=50K
Female,52,Black,spouse not present,High School,North America,Government,Other,<=50K
Female,24,White,spouse not present,Undergraduate,North America,Government,Technical,<=50K
Male,33,Other,spouse not present,Primary School,North America,Non-Government,Other,>50K
Female,41,White,spouse present,High School,North America,Government,Other,<=50K
Male,46,White,spouse present,Undergraduate,North America,Government,Other,>50K
Male,26,Black,spouse present,High School,North America,Non-Government,Nontechnical,<=50K
Female,21,White,spouse not present,Undergraduate,North America,Government,Technical,<=50K
Male,41,White,spouse present,Graduate,North America,Government,Technical,>50K
Male,39,Asian-Pac-Islander,spouse present,Professional Education,Asia,Non-Government,Technical,>50K
Female,17,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Female,31,White,spouse not present,High School,North America,Government,Other,>50K
Male,56,White,spouse not present,High School,North America,Government,Nontechnical,<=50K
Female,26,White,spouse not present,Graduate,North America,Government,Nontechnical,<=50K
Female,21,Black,spouse not present,Undergraduate,North America,Non-Government,Other,>50K
Male,33,Asian-Pac-Islander,spouse present,Graduate,Asia,Government,Technical,<=50K
