sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,>50K
Female,*,White,Never-married,Higher education,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Nontechnical,>50K
*,*,White,spouse not present,*,*,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,<=50K
Female,15-19,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Female,*,White,Never-married,Higher education,North America,Private,Other,<=50K
Female,20-39,White,spouse not present,*,North America,*,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,North America,Private,Sales,>50K
Female,15-19,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Female,20-39,White,spouse not present,*,North America,*,*,<=50K
Female,*,*,spouse not present,*,United-States,*,Other,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,40-59,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,*,White,Never-married,Higher education,North America,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,>50K
Male,*,Black,*,High School,United-States,Non-Government,*,<=50K
Male,*,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,White,Never-married,*,North America,*,Other,<=50K
Male,*,White,Never-married,*,North America,*,Other,<=50K
*,*,*,*,*,*,*,*,>50K
*,*,White,*,*,*,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
*,*,*,Married-civ-spouse,Higher education,United-States,*,*,>50K
Female,20-39,*,*,HS-grad,*,*,Other,<=50K
*,*,*,*,*,United-States,*,*,<=50K
Male,*,White,*,High School,North America,Non-Government,*,<=50K
Male,15-19,White,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,*,United-States,*,*,>50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,*,*,*,Technical,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,*,White,Never-married,*,North America,*,Other,<=50K
Male,*,White,Never-married,*,North America,*,Other,<=50K
Male,*,*,*,*,United-States,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
*,*,White,spouse not present,*,United-States,Private,Nontechnical,<=50K
*,20-39,*,*,Undergraduate,*,Private,*,<=50K
Female,20-39,White,*,Higher education,United-States,Non-Government,Technical,<=50K
Female,40-59,*,spouse not present,Higher education,North America,Private,Technical,<=50K
*,*,*,*,*,*,Non-Government,*,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
Female,20-39,*,*,HS-grad,*,*,Other,<=50K
*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,<=50K
*,20-39,*,spouse not present,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Prof-specialty,>50K
Female,*,White,spouse not present,Higher education,United-States,*,*,<=50K
*,*,*,spouse not present,Higher education,United-States,*,Technical,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Craft-repair,<=50K
Male,*,White,Divorced,High School,United-States,Non-Government,*,<=50K
Female,*,White,spouse not present,*,North America,Private,Other,<=50K
*,*,White,spouse not present,*,United-States,Private,Nontechnical,<=50K
*,20-39,*,*,*,North America,Private,Other,<=50K
