sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K
Female,24,Asian-Pac-Islander,Never-married,Assoc-voc,Philippines,Private,Adm-clerical,<=50K
Male,33,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,45,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K
Female,36,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,37,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K
Female,39,White,Divorced,Bachelors,United-States,Private,Tech-support,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,74,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,>50K
Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,25,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,36,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K
Female,31,Black,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,46,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Male,29,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,40,White,Never-married,7th-8th,United-States,Private,Farming-fishing,<=50K
Female,72,White,Widowed,Some-college,United-States,Federal-gov,Tech-support,<=50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,18,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,45,White,Divorced,Some-college,United-States,Private,Craft-repair,>50K
Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,31,White,Never-married,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K
Male,27,White,Married-civ-spouse,7th-8th,United-States,Private,Transport-moving,<=50K
Male,32,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,32,White,Married-civ-spouse,10th,United-States,Private,Transport-moving,>50K
