sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
*,40-59,White,*,HS-grad,*,Private,*,<=50K
Male,*,Black,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,20-39,White,Divorced,Undergraduate,United-States,Non-Government,Other,<=50K
Female,40-59,White,*,Higher education,United-States,*,Technical,<=50K
Male,*,White,spouse not present,High School,North America,Private,Transport-moving,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,40-59,White,Never-married,*,North America,Private,Technical,<=50K
Male,*,*,Never-married,Undergraduate,United-States,Private,Other-service,<=50K
Male,20-39,White,Married-civ-spouse,*,*,Private,Nontechnical,<=50K
Male,40-59,White,spouse not present,Higher education,United-States,Private,Exec-managerial,>50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,30-39,White,spouse not present,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,32,White,Married-civ-spouse,Bachelors,North America,Private,Technical,<=50K
*,*,*,spouse not present,High School,*,Private,*,<=50K
*,*,White,Married-civ-spouse,Bachelors,United-States,Government,Prof-specialty,<=50K
Male,40-49,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Male,34,*,spouse not present,High School,United-States,Private,Technical,<=50K
Male,20-39,White,spouse not present,High School,United-States,Non-Government,Craft-repair,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,>50K
Male,46,*,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,40-49,White,spouse not present,HS-grad,United-States,Government,Adm-clerical,<=50K
Female,15-19,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,*,<=50K
Male,20-39,Black,Married-civ-spouse,High School,United-States,Private,*,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Non-Government,Transport-moving,<=50K
Male,20-39,White,Never-married,Some-college,North America,Non-Government,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,40-59,White,Divorced,High School,United-States,Non-Government,Nontechnical,<=50K
Female,30-39,Black,spouse not present,*,North America,Private,Nontechnical,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,Private,Sales,>50K
Male,*,White,Divorced,High School,United-States,*,Handlers-cleaners,<=50K
Male,50-59,White,Married-civ-spouse,HS-grad,United-States,Private,Other,>50K
Female,30-39,*,spouse not present,Some-college,United-States,Private,Sales,<=50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,35,White,Married-civ-spouse,High School,United-States,Private,Craft-repair,<=50K
Male,40-59,White,Divorced,Higher education,United-States,Non-Government,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,HS-grad,North America,Private,Sales,>50K
Male,55-59,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,20-39,*,Never-married,Undergraduate,United-States,Private,Tech-support,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Sales,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,<=50K
Male,60-79,White,*,*,United-States,Non-Government,Technical,<=50K
*,*,White,*,*,United-States,Government,Nontechnical,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
*,30-39,White,spouse not present,HS-grad,United-States,Non-Government,Exec-managerial,>50K
Female,20-39,White,spouse not present,Higher education,North America,Private,Prof-specialty,<=50K
Female,35-39,*,Married-civ-spouse,*,*,Private,*,<=50K
Female,20-39,White,*,Professional Education,United-States,Private,Other,<=50K
Male,*,White,*,High School,United-States,Local-gov,Nontechnical,<=50K
Male,*,Black,Separated,HS-grad,United-States,Private,*,<=50K
Female,30-39,White,spouse not present,HS-grad,United-States,Private,Other,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Government,Technical,>50K
Male,40-44,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,>50K
Female,20-29,*,Never-married,Higher education,North America,*,Other-service,<=50K
Male,40-59,*,Married-civ-spouse,High School,United-States,Government,Other-service,<=50K
Female,20-39,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,20-39,*,*,Higher education,United-States,Non-Government,Other,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,*,Adm-clerical,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,*,Adm-clerical,<=50K
Male,60-69,White,Married-civ-spouse,*,United-States,Non-Government,*,>50K
Male,35-39,White,spouse not present,High School,North America,Private,*,<=50K
*,30-34,White,Never-married,Higher education,United-States,Private,*,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Female,20-39,*,spouse not present,HS-grad,United-States,*,Exec-managerial,<=50K
Female,20-29,White,Never-married,Higher education,North America,Private,Nontechnical,<=50K
Female,*,White,Divorced,Graduate,United-States,Government,Prof-specialty,<=50K
Female,*,Black,Divorced,HS-grad,North America,Private,Other,<=50K
Female,*,*,Never-married,Higher education,*,*,*,>50K
Male,40-59,White,Divorced,Bachelors,United-States,Private,*,<=50K
Male,*,White,Never-married,HS-grad,United-States,Non-Government,Other,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Non-Government,Sales,<=50K
Female,40-59,White,spouse not present,Masters,United-States,Non-Government,Nontechnical,<=50K
