sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,30-39,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20-39,White,Divorced,Undergraduate,United-States,Private,Machine-op-inspct,<=50K
Female,30-34,White,Divorced,High School,United-States,Private,Other,<=50K
Male,55-59,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,20-39,*,Married-civ-spouse,Higher education,*,Private,Prof-specialty,<=50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Male,15-19,White,Never-married,High School,United-States,Private,Handlers-cleaners,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Government,Technical,<=50K
Female,*,Black,Divorced,High School,United-States,Private,Other,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,White,spouse not present,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,20-39,White,Never-married,HS-grad,United-States,Government,Other,<=50K
Male,20-39,White,spouse not present,HS-grad,United-States,Non-Government,Other,<=50K
Female,20-39,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Female,30-39,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Other,>50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K
Male,40-44,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,20-39,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Female,40-49,White,spouse not present,HS-grad,United-States,Government,Other,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,30-39,White,Divorced,Undergraduate,United-States,Non-Government,*,<=50K
Female,20,White,Never-married,Higher education,United-States,Private,Other-service,<=50K
Male,40-44,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Farming-fishing,>50K
Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Female,20-39,Black,*,Undergraduate,United-States,*,Adm-clerical,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,30-39,*,Never-married,HS-grad,United-States,*,Craft-repair,<=50K
Male,40-59,Black,Never-married,Undergraduate,United-States,Private,Sales,>50K
Female,40-59,Black,spouse not present,HS-grad,United-States,Government,Other,<=50K
Male,25-29,White,Never-married,HS-grad,North America,Private,Other-service,<=50K
Female,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Sales,<=50K
Male,20-24,*,Never-married,High School,North America,Private,Farming-fishing,<=50K
*,20-39,Asian-Pac-Islander,Married-civ-spouse,HS-grad,Asia,Private,Machine-op-inspct,<=50K
Male,60-64,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,20-24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,50-59,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,*,Black,Married-civ-spouse,*,United-States,Government,Technical,<=50K
Male,20-39,White,Never-married,Bachelors,United-States,Private,Farming-fishing,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,50-54,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,45-49,White,Married-civ-spouse,High School,United-States,Private,Craft-repair,<=50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Private,Sales,<=50K
Male,20-39,White,Never-married,Bachelors,United-States,Private,Farming-fishing,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Federal-gov,Craft-repair,<=50K
Male,40-44,White,Married-civ-spouse,*,Mexico,Private,*,<=50K
Male,55-59,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,>50K
Female,40-59,White,Divorced,High School,United-States,Private,Other,<=50K
Female,20-39,White,Never-married,Masters,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Divorced,High School,United-States,Non-Government,Nontechnical,<=50K
Male,20-29,White,Married-civ-spouse,Assoc-voc,United-States,Private,Technical,<=50K
Male,40-59,*,Separated,*,United-States,*,*,<=50K
Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Female,20-39,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Female,*,Black,Divorced,Some-college,United-States,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K
Male,40-59,White,*,Higher education,*,*,Technical,>50K
Male,40-59,White,Divorced,Higher education,United-States,Non-Government,Other,<=50K
Female,30-39,White,spouse not present,Some-college,United-States,Private,Exec-managerial,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Asia,Private,*,<=50K
Male,19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,*,White,*,Graduate,United-States,State-gov,Prof-specialty,>50K
Male,20-29,White,Never-married,Undergraduate,United-States,Private,Machine-op-inspct,<=50K
Female,20-39,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,30-34,White,Married-civ-spouse,Higher education,United-States,Private,Transport-moving,>50K
Male,20-24,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
Male,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,15-19,Black,Never-married,*,United-States,Private,Other,<=50K
Male,*,*,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,<=50K
Male,57,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Other,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,North America,Private,Other-service,<=50K
Male,40-59,*,Married-civ-spouse,5th-6th,*,Private,Technical,<=50K
Male,50-59,White,Never-married,Graduate,*,Private,Prof-specialty,<=50K
Female,20-29,White,Never-married,Bachelors,North America,Private,Prof-specialty,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,25-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Adm-clerical,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Private,Machine-op-inspct,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,*,Exec-managerial,>50K
Male,40-49,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Female,*,*,*,Some-college,*,*,*,>50K
Female,30-39,White,Never-married,Higher education,United-States,Non-Government,Other-service,<=50K
Female,20-39,White,Married-civ-spouse,Assoc-voc,United-States,Non-Government,Technical,<=50K
Male,40-59,Black,*,High School,United-States,Private,Transport-moving,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,30-34,White,Married-civ-spouse,Higher education,United-States,Private,Transport-moving,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,Professional Education,*,Private,Prof-specialty,>50K
Male,40-59,Black,Divorced,*,United-States,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Private,Technical,>50K
Female,40-49,White,Married-civ-spouse,HS-grad,*,Non-Government,Adm-clerical,>50K
Male,20-29,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Non-Government,Farming-fishing,<=50K
Male,40-44,White,Married-civ-spouse,Higher education,United-States,Government,Protective-serv,>50K
Male,*,White,*,High School,United-States,Private,Transport-moving,<=50K
Female,15-19,Black,Never-married,*,United-States,Private,Sales,<=50K
Female,20-39,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,20-39,*,Married-civ-spouse,Undergraduate,United-States,Private,Other,>50K
Male,*,White,Married-civ-spouse,Undergraduate,United-States,*,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,Some-college,*,Non-Government,Technical,<=50K
Male,20-39,Black,spouse not present,Higher education,United-States,Government,Other,<=50K
Male,20-24,White,spouse not present,*,Mexico,Private,Other,<=50K
Male,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,20-39,White,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,<=50K
Female,40-59,White,spouse not present,High School,United-States,Private,Other-service,<=50K
Female,20-39,White,Divorced,Higher education,United-States,Non-Government,Adm-clerical,<=50K
