sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,50-59,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,20-29,White,Never-married,Some-college,North America,Private,Adm-clerical,<=50K
Male,40-49,*,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,40-49,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,15-19,White,Never-married,High School,North America,*,Other-service,<=50K
Male,20-29,White,Never-married,Higher education,United-States,Private,Handlers-cleaners,<=50K
Female,30-34,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Female,20-39,White,Never-married,Masters,United-States,Government,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,15-19,White,Never-married,High School,United-States,Private,Other-service,<=50K
Male,40-49,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,30-39,White,Divorced,Assoc-acdm,United-States,Private,Nontechnical,<=50K
Female,20-39,White,Never-married,High School,United-States,Private,Machine-op-inspct,<=50K
Female,*,White,Divorced,High School,United-States,Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,40-44,*,Married-civ-spouse,Assoc-voc,North America,Non-Government,Nontechnical,<=50K
Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20,White,Never-married,High School,North America,Private,Transport-moving,<=50K
Female,25-29,White,Never-married,Higher education,*,Private,Prof-specialty,>50K
Male,40-44,White,*,Higher education,Europe,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
*,20-39,White,*,Higher education,*,Local-gov,Prof-specialty,>50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,60-69,*,Widowed,HS-grad,United-States,Government,Adm-clerical,<=50K
Male,40-59,White,Divorced,HS-grad,United-States,Non-Government,Exec-managerial,<=50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,*,White,Married-civ-spouse,*,United-States,Local-gov,Exec-managerial,>50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,*,Government,Craft-repair,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,30-39,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,15-19,White,Never-married,*,Mexico,Private,*,<=50K
Male,20-24,Black,Never-married,HS-grad,United-States,Private,*,<=50K
Male,55-59,White,Married-civ-spouse,Graduate,United-States,Private,Prof-specialty,>50K
Female,*,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,30-39,White,Divorced,Higher education,United-States,Private,Technical,<=50K
Female,20-39,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,50-59,White,spouse not present,Bachelors,*,Private,Technical,<=50K
Male,20-39,*,Never-married,HS-grad,North America,Private,Other,<=50K
Male,25,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,>50K
Female,30-39,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
*,40-44,*,Divorced,Higher education,United-States,Government,Technical,<=50K
Female,18,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,20-29,Black,Never-married,Higher education,United-States,Private,Prof-specialty,<=50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Female,40-59,White,Divorced,Some-college,United-States,State-gov,Adm-clerical,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Female,40-49,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-39,White,Never-married,Professional Education,United-States,Private,Other-service,<=50K
Female,20-39,*,Never-married,HS-grad,United-States,Non-Government,Sales,<=50K
Female,20-39,*,Married-civ-spouse,Higher education,United-States,Private,Other,<=50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Government,Protective-serv,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Other-service,<=50K
Male,54,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,30-34,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,25-29,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,*,Black,spouse not present,Some-college,United-States,Private,Sales,<=50K
Female,20-39,White,Separated,*,United-States,Private,Technical,<=50K
Male,*,*,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,>50K
*,40-59,White,Separated,High School,North America,Private,Machine-op-inspct,<=50K
Male,25,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,25-29,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,20-39,Black,Never-married,High School,United-States,Private,Other,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,20-39,White,spouse present,HS-grad,United-States,Non-Government,Adm-clerical,<=50K
Female,20-39,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,>50K
Female,30-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Male,30-39,*,Married-civ-spouse,Undergraduate,United-States,Non-Government,Sales,>50K
Male,20-39,White,Never-married,Undergraduate,United-States,Self-emp-not-inc,Technical,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,37,White,Married-civ-spouse,Professional Education,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,35-39,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,20-39,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Female,15-19,White,Never-married,High School,North America,*,Other-service,<=50K
Male,20-29,White,Married-civ-spouse,Some-college,North America,Private,Technical,<=50K
Male,40-59,Black,Married-civ-spouse,Some-college,United-States,Private,Other,>50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,50-59,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Female,*,White,Widowed,HS-grad,United-States,Private,*,<=50K
Male,30-39,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Female,20-39,White,spouse not present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,*,White,Never-married,Some-college,United-States,Private,Other,<=50K
Female,30-39,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Adm-clerical,<=50K
Male,25-29,White,Never-married,High School,United-States,Private,Machine-op-inspct,<=50K
Male,50-59,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Transport-moving,>50K
Female,20-24,White,Never-married,Some-college,North America,Private,Technical,<=50K
Female,20-39,*,Separated,Higher education,United-States,Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Exec-managerial,>50K
Male,19,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Male,30-39,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,Europe,Private,Craft-repair,>50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,Higher education,India,State-gov,Prof-specialty,>50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
