sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Handlers-cleaners,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Female,40-59,*,spouse not present,*,*,Government,*,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,*,spouse present,*,*,Non-Government,Craft-repair,>50K
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Private,Exec-managerial,<=50K
Male,*,*,spouse not present,*,North America,Non-Government,Exec-managerial,>50K
Male,*,*,spouse present,*,*,Non-Government,Craft-repair,>50K
Female,30-39,*,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,*,*,spouse present,*,*,Non-Government,Craft-repair,<=50K
Female,60-79,*,*,*,*,*,*,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Government,Technical,<=50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,Prof-specialty,>50K
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Government,Other,>50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,Prof-specialty,>50K
Male,*,*,spouse present,*,*,Non-Government,Craft-repair,<=50K
Female,40-59,*,spouse not present,*,*,Government,*,<=50K
Female,15-19,*,*,High School,*,*,*,<=50K
Male,*,*,Married-civ-spouse,Higher education,United-States,Government,Nontechnical,<=50K
Male,*,*,Married-civ-spouse,*,North America,Private,Handlers-cleaners,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Handlers-cleaners,<=50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,Prof-specialty,>50K
Male,*,*,spouse not present,*,North America,Non-Government,Exec-managerial,<=50K
Female,30-34,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Sales,>50K
Male,*,*,spouse not present,*,*,Non-Government,Handlers-cleaners,<=50K
Male,50-59,*,Married-civ-spouse,*,*,Non-Government,Other,>50K
Female,35-39,*,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Private,Exec-managerial,<=50K
Male,*,*,spouse present,*,*,Non-Government,Craft-repair,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,Prof-specialty,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Sales,>50K
Male,*,*,spouse present,*,*,Non-Government,Craft-repair,<=50K
Female,20-29,*,spouse not present,*,*,Private,Technical,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Private,Sales,<=50K
Male,*,*,Married-civ-spouse,*,*,Self-emp-inc,Nontechnical,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Female,60-79,*,*,*,*,*,*,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Private,Exec-managerial,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Private,Exec-managerial,>50K
Male,*,*,spouse not present,*,North America,Non-Government,Exec-managerial,>50K
Female,20-29,*,spouse not present,*,*,Private,Technical,<=50K
Female,20-39,*,Married-civ-spouse,High School,*,*,*,<=50K
Female,30-34,*,spouse not present,*,North America,Private,Other,<=50K
Male,*,*,Married-civ-spouse,High School,*,Government,*,<=50K
