sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Female,20-39,Black,Never-married,High School,United-States,Private,*,<=50K
Female,20-39,White,*,HS-grad,United-States,Non-Government,Other,<=50K
Female,*,White,*,*,*,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,*,North America,Private,Nontechnical,>50K
Male,50-54,White,Married-civ-spouse,Higher education,United-States,Non-Government,Exec-managerial,<=50K
Female,*,White,*,Higher education,North America,*,Exec-managerial,<=50K
*,20-39,White,Divorced,*,United-States,*,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Government,Nontechnical,>50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,*,*,>50K
Male,20-39,*,*,Assoc-acdm,United-States,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Adm-clerical,>50K
Female,60-69,White,spouse not present,*,United-States,Private,*,<=50K
Female,*,White,Divorced,High School,United-States,Private,*,<=50K
Female,*,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Female,20-39,*,*,Higher education,Asia,Private,*,<=50K
Female,60-79,White,spouse not present,*,United-States,*,*,<=50K
Female,*,White,spouse not present,High School,North America,*,Other,<=50K
Female,20-39,White,spouse not present,Undergraduate,United-States,Private,Adm-clerical,<=50K
Female,20-39,Black,spouse not present,Some-college,North America,Private,*,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,White,*,HS-grad,United-States,*,Other,<=50K
Female,20-39,White,Never-married,*,United-States,Government,Technical,<=50K
Male,40-59,White,spouse not present,High School,North America,Non-Government,Other,<=50K
*,*,Asian-Pac-Islander,*,Bachelors,Asia,*,*,>50K
Female,20-24,White,spouse not present,HS-grad,*,Private,Other-service,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Male,*,White,spouse not present,Undergraduate,United-States,Non-Government,*,<=50K
Female,*,White,spouse not present,Some-college,United-States,*,*,<=50K
Male,*,White,*,*,United-States,Non-Government,*,<=50K
Female,*,Black,spouse not present,*,United-States,Non-Government,*,<=50K
*,20-39,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,*,Black,spouse not present,*,United-States,Non-Government,*,<=50K
Male,20-24,*,Never-married,*,United-States,Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,*,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,*,United-States,Non-Government,Other,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Female,20-39,White,*,Higher education,*,*,Other,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Nontechnical,<=50K
Male,*,White,Never-married,High School,United-States,Private,*,<=50K
Female,*,Black,spouse not present,High School,United-States,*,Other,<=50K
Male,*,White,spouse not present,*,North America,Private,Technical,<=50K
Male,20-39,White,*,Higher education,*,Government,Prof-specialty,<=50K
Male,*,*,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,*,White,spouse not present,Undergraduate,United-States,Non-Government,*,<=50K
Male,20-39,*,Married-civ-spouse,*,*,Private,*,<=50K
*,40-59,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,*,<=50K
*,40-59,*,Divorced,*,United-States,Private,*,<=50K
