sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,White,*,*,United-States,Private,Other-service,<=50K
Male,20-39,*,Never-married,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,20-39,Asian-Pac-Islander,*,*,*,Private,*,<=50K
Female,*,White,Never-married,Professional Education,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Non-Government,Exec-managerial,<=50K
Female,20-39,*,*,*,*,Private,Other,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,North America,Private,Technical,>50K
Male,20-29,*,*,HS-grad,United-States,Private,Nontechnical,<=50K
Male,30-34,White,Married-civ-spouse,Graduate,United-States,Private,Prof-specialty,<=50K
Female,21,White,Never-married,High School,United-States,Private,Other,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,White,Never-married,High School,United-States,Private,Technical,<=50K
*,20-39,*,spouse not present,High School,*,Private,Other-service,<=50K
Male,*,*,Married-civ-spouse,*,*,*,*,<=50K
Female,20-39,Black,*,*,United-States,Private,Other,<=50K
Male,20-24,White,Never-married,Bachelors,United-States,Private,Nontechnical,<=50K
Female,40-59,White,Never-married,HS-grad,United-States,Private,Other,<=50K
Female,*,Black,spouse not present,*,United-States,Private,Other,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,*,White,Married-civ-spouse,Some-college,United-States,*,Other,>50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20-39,Black,spouse not present,High School,North America,*,*,<=50K
Male,40-59,White,Divorced,Higher education,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Female,20-39,White,spouse not present,High School,United-States,Private,Other-service,<=50K
Male,*,*,Never-married,High School,United-States,Private,*,<=50K
*,*,*,*,High School,*,Private,*,<=50K
Female,40-59,Black,*,*,United-States,Government,*,<=50K
Male,35-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Exec-managerial,>50K
Female,40-59,White,spouse not present,*,United-States,Non-Government,*,<=50K
Male,40-59,White,*,Higher education,*,Non-Government,Nontechnical,<=50K
Female,20-39,*,*,*,*,Private,Other,<=50K
Female,40-59,Black,spouse not present,High School,United-States,Private,Technical,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,*,Technical,>50K
Male,*,White,Married-civ-spouse,*,United-States,Non-Government,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Higher education,United-States,Non-Government,Craft-repair,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,20-39,White,spouse not present,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,40-49,White,Married-civ-spouse,Masters,United-States,Non-Government,Prof-specialty,<=50K
Male,45-49,White,Married-civ-spouse,Higher education,United-States,Non-Government,Craft-repair,>50K
Female,40-59,White,*,Higher education,United-States,Government,*,>50K
*,20-39,*,spouse not present,Higher education,*,Private,*,<=50K
Female,20-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,*,<=50K
Female,20-39,*,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,20-39,White,Never-married,Some-college,North America,Private,*,<=50K
*,35-39,White,Divorced,*,United-States,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,>50K
Female,15-19,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,20-39,White,Married-civ-spouse,Some-college,United-States,Non-Government,*,<=50K
Female,*,*,spouse not present,*,United-States,Local-gov,*,<=50K
Female,40-59,White,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Federal-gov,*,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Female,40-59,*,spouse not present,HS-grad,*,Private,Other,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,Assoc-voc,North America,Private,Technical,<=50K
Female,30-39,White,Divorced,High School,United-States,Private,Technical,<=50K
Female,20-39,White,Divorced,Higher education,United-States,Private,*,>50K
Male,*,White,spouse not present,High School,United-States,*,Nontechnical,<=50K
Female,*,*,spouse not present,*,United-States,Local-gov,*,<=50K
Female,*,*,*,Higher education,United-States,Government,Adm-clerical,<=50K
Female,20-39,*,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Male,30-39,White,*,HS-grad,United-States,Non-Government,Craft-repair,<=50K
Male,50-59,White,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Government,Prof-specialty,>50K
Male,50-59,White,Married-civ-spouse,High School,United-States,*,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Nontechnical,>50K
Female,20-39,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
*,*,White,*,*,United-States,*,*,<=50K
Male,20-29,White,Never-married,Higher education,United-States,Non-Government,Other,<=50K
Female,40-59,*,*,*,United-States,Private,Nontechnical,<=50K
*,20-39,*,Married-civ-spouse,Masters,*,*,Prof-specialty,>50K
Female,20-39,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
Female,*,Black,spouse not present,*,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Private,Nontechnical,>50K
Female,*,*,Never-married,Undergraduate,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,*,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Private,Other,>50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Female,*,*,Never-married,Undergraduate,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Assoc-voc,United-States,Non-Government,Farming-fishing,>50K
Male,30-39,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,15-19,White,Never-married,High School,United-States,Non-Government,Other,<=50K
Female,*,White,*,High School,United-States,Private,*,<=50K
Male,*,White,Divorced,Higher education,United-States,Non-Government,Technical,>50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Government,Nontechnical,<=50K
Male,50-59,White,Married-civ-spouse,Some-college,United-States,Private,Technical,<=50K
Male,30-34,White,*,*,United-States,Private,Technical,<=50K
*,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,>50K
Female,*,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,17,White,Never-married,High School,United-States,Private,Other-service,<=50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,20-39,White,Never-married,Higher education,*,*,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Female,40-59,White,*,*,United-States,*,*,>50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,30-39,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
