sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,White,Never-married,*,*,Private,Technical,<=50K
Female,20-39,White,*,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,20-39,*,*,Undergraduate,United-States,*,Nontechnical,<=50K
Male,*,*,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,35-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Female,40-59,White,spouse not present,Higher education,United-States,Private,Adm-clerical,>50K
Female,*,White,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
*,20-39,White,Never-married,Undergraduate,United-States,*,Other,<=50K
Male,18,White,Never-married,High School,United-States,Non-Government,Other,<=50K
Female,40-59,White,spouse not present,HS-grad,North America,Private,Other,<=50K
Male,20-39,White,*,*,United-States,*,Nontechnical,<=50K
Male,20-39,White,*,*,North America,Non-Government,Handlers-cleaners,<=50K
Female,20-39,*,spouse not present,Higher education,United-States,Private,Technical,<=50K
Male,*,White,spouse not present,*,United-States,Local-gov,*,>50K
*,*,Asian-Pac-Islander,*,Undergraduate,*,Non-Government,*,<=50K
Female,20-39,Black,Never-married,Higher education,United-States,Private,*,<=50K
Female,40-59,White,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,20-39,Black,Never-married,Undergraduate,*,*,Nontechnical,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,20-39,*,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,45-49,White,Divorced,High School,*,Private,Other,<=50K
*,20-29,*,Never-married,*,North America,Private,Technical,<=50K
Male,20-39,White,*,*,Europe,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Exec-managerial,>50K
Male,*,White,spouse not present,High School,United-States,Private,*,<=50K
Female,20-39,White,*,Undergraduate,United-States,Private,Nontechnical,>50K
Male,20-39,White,spouse not present,*,United-States,Non-Government,Other,>50K
Male,20-29,White,Never-married,*,North America,Private,Technical,<=50K
Male,20-29,White,Never-married,Higher education,North America,Private,Technical,<=50K
Female,20-39,White,spouse not present,Bachelors,United-States,Private,Exec-managerial,<=50K
Female,*,White,*,High School,*,Non-Government,Sales,<=50K
Female,15-19,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,20-39,*,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Assoc-voc,United-States,Private,Technical,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Nontechnical,>50K
Male,*,Black,*,Undergraduate,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Exec-managerial,>50K
Male,40-59,White,spouse not present,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,United-States,Private,Technical,>50K
Female,20-39,White,Never-married,Higher education,United-States,Private,Sales,<=50K
Male,20-39,White,*,*,North America,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,*,*,Private,Technical,<=50K
Male,50-54,White,Married-civ-spouse,Some-college,United-States,Private,Technical,<=50K
Female,*,White,Married-civ-spouse,*,North America,Private,Other,>50K
Male,20-39,*,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
Female,*,White,Divorced,*,*,Government,Other,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,*,Asia,Private,*,<=50K
Female,*,White,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Government,*,<=50K
Female,*,*,Divorced,*,*,Private,*,<=50K
Male,20-39,Black,Never-married,High School,North America,Private,*,<=50K
*,*,Black,Married-civ-spouse,*,United-States,Non-Government,Other,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Non-Government,Exec-managerial,<=50K
*,*,White,*,*,Europe,Private,*,<=50K
Female,40-49,Black,spouse not present,*,North America,Non-Government,Other,<=50K
Male,20-39,Black,*,Undergraduate,United-States,Private,Other,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,*,*,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Non-Government,Craft-repair,>50K
Male,*,White,spouse not present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Assoc-voc,United-States,Private,Technical,>50K
Male,*,White,Married-civ-spouse,High School,United-States,Non-Government,Exec-managerial,<=50K
Male,*,White,*,*,*,Non-Government,*,<=50K
Male,30-39,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Female,50-59,White,Divorced,High School,*,Private,*,<=50K
Male,20-39,White,*,*,North America,Private,Nontechnical,<=50K
Female,*,White,Divorced,HS-grad,United-States,*,Other,<=50K
Female,20-39,*,spouse not present,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Female,40-59,*,spouse not present,*,United-States,Government,*,<=50K
Male,30-39,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Male,20-39,White,*,*,North America,Non-Government,Handlers-cleaners,<=50K
Female,40-49,White,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Private,*,<=50K
Male,*,White,Never-married,High School,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,*,*,>50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,40-59,White,Married-civ-spouse,*,United-States,State-gov,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Other,>50K
Male,40-59,White,*,High School,United-States,Non-Government,Technical,>50K
Male,20-39,*,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Female,*,*,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,*,White,*,*,*,Non-Government,*,<=50K
Female,20-39,White,Never-married,High School,North America,Private,Technical,<=50K
Male,25-29,White,Never-married,HS-grad,United-States,Non-Government,Craft-repair,<=50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Exec-managerial,>50K
Male,20-39,White,*,HS-grad,United-States,Self-emp-not-inc,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,20-39,*,*,Higher education,United-States,Non-Government,Other-service,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,60-69,White,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Male,*,White,*,*,*,Non-Government,*,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,*,Prof-specialty,>50K
Male,20-39,*,Married-civ-spouse,Undergraduate,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Female,40-49,White,*,Higher education,United-States,Non-Government,Exec-managerial,>50K
Female,*,White,spouse not present,*,North America,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Female,20-39,Black,spouse not present,Undergraduate,United-States,Private,*,<=50K
Male,40-59,White,*,*,North America,Private,Handlers-cleaners,<=50K
Male,15-19,White,Never-married,*,North America,Private,Other-service,<=50K
Female,30-39,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,40-59,White,Married-civ-spouse,Higher education,*,Private,Technical,>50K
Male,20-39,*,Married-civ-spouse,Undergraduate,United-States,Private,*,>50K
*,20-39,White,Married-civ-spouse,*,*,Private,*,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,60-79,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Other,>50K
Male,20-39,*,Never-married,*,*,Non-Government,*,<=50K
Male,*,White,*,*,*,Non-Government,*,>50K
Female,20-39,White,Never-married,Higher education,United-States,Private,Sales,<=50K
Female,20-29,White,Never-married,Higher education,United-States,Private,Technical,>50K
Female,40-59,White,spouse not present,*,North America,Private,Machine-op-inspct,<=50K
Male,*,*,Married-civ-spouse,High School,United-States,Local-gov,*,<=50K
Female,20-39,White,Never-married,High School,North America,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,>50K
Female,15-19,White,Never-married,Some-college,North America,Private,Adm-clerical,<=50K
Female,*,*,Never-married,High School,North America,Private,*,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Non-Government,Sales,<=50K
Female,*,White,Divorced,HS-grad,United-States,*,Other,<=50K
*,*,Black,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,*,North America,Non-Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Other,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,>50K
Female,*,*,Never-married,High School,North America,Private,*,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,*,*,*,Higher education,*,Non-Government,Prof-specialty,>50K
Female,20-39,White,spouse not present,*,North America,Private,Other,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Self-emp-inc,Nontechnical,>50K
Male,20-39,*,Married-civ-spouse,Undergraduate,United-States,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Craft-repair,>50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,30-39,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,25-29,White,Married-civ-spouse,Some-college,United-States,Private,Technical,<=50K
Male,40-49,White,*,Graduate,United-States,State-gov,Prof-specialty,>50K
Female,20-29,White,Never-married,Undergraduate,North America,Non-Government,Prof-specialty,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Technical,>50K
Female,20-39,White,Never-married,Higher education,United-States,Private,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,30-39,*,Divorced,Some-college,United-States,*,Exec-managerial,<=50K
Male,40-59,*,Married-civ-spouse,HS-grad,United-States,*,Other,<=50K
*,*,White,Married-civ-spouse,HS-grad,North America,*,Sales,>50K
Female,20-39,White,spouse not present,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,60-69,White,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,*,<=50K
Male,20-39,White,*,*,North America,Non-Government,Handlers-cleaners,<=50K
