sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Female,20-24,White,spouse not present,Some-college,United-States,Private,Nontechnical,<=50K
Male,30-39,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Exec-managerial,>50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,>50K
Female,45-49,White,Married-civ-spouse,High School,United-States,*,*,<=50K
Male,20-39,White,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Male,20-29,White,spouse not present,High School,North America,Private,Transport-moving,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,15-19,White,Never-married,*,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,North America,Non-Government,Nontechnical,<=50K
Male,30-39,White,spouse not present,HS-grad,*,Non-Government,Handlers-cleaners,<=50K
Female,*,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Male,40-59,White,spouse not present,*,United-States,Government,Protective-serv,>50K
Female,*,Asian-Pac-Islander,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,20-39,Black,spouse not present,Higher education,United-States,Private,Technical,<=50K
Female,45-49,White,Married-civ-spouse,High School,United-States,*,*,<=50K
Male,*,Black,spouse not present,Undergraduate,*,Non-Government,Nontechnical,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,North America,Private,Sales,<=50K
Male,*,White,Married-civ-spouse,10th,North America,Non-Government,Technical,<=50K
Male,45-49,White,spouse not present,*,*,Private,Other,<=50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,20-29,White,spouse not present,Some-college,*,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Nontechnical,>50K
Male,15-19,White,Never-married,High School,North America,Private,Handlers-cleaners,<=50K
Female,25-29,White,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,>50K
Male,20-39,White,spouse not present,High School,United-States,Private,Adm-clerical,>50K
Male,20-39,White,Never-married,Professional Education,United-States,Non-Government,Technical,<=50K
Male,20-39,White,Never-married,Professional Education,United-States,Non-Government,Technical,<=50K
Female,20-24,White,Never-married,Bachelors,United-States,Private,Nontechnical,<=50K
Female,40-44,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,15-19,White,Never-married,Some-college,United-States,Private,Nontechnical,<=50K
Male,*,Other,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,40-44,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Technical,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,*,Self-emp-not-inc,Exec-managerial,>50K
Male,*,Black,Married-civ-spouse,Higher education,United-States,Private,Sales,>50K
Male,40-44,White,Married-civ-spouse,Bachelors,*,Private,Nontechnical,>50K
Male,45-49,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,>50K
Female,20-24,White,spouse not present,Some-college,United-States,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Primary School,*,Non-Government,Nontechnical,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Machine-op-inspct,<=50K
Female,50-59,White,Married-civ-spouse,High School,United-States,*,*,>50K
Male,25-29,White,Married-civ-spouse,Higher education,United-States,Local-gov,*,<=50K
Female,*,White,spouse not present,Higher education,Europe,*,*,<=50K
Male,60-69,Asian-Pac-Islander,*,*,Asia,Non-Government,*,<=50K
Female,40-49,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Government,*,<=50K
Female,*,Amer-Indian-Eskimo,*,*,*,*,*,<=50K
Male,20-29,Black,spouse not present,*,North America,Private,Technical,<=50K
Male,*,Black,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,20-29,White,Never-married,Higher education,*,Non-Government,Exec-managerial,<=50K
Female,60-79,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,40-59,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,*,Black,spouse not present,*,North America,Non-Government,Other,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,20-39,White,spouse present,High School,United-States,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,>50K
Male,20-24,White,Never-married,Higher education,United-States,Non-Government,Sales,<=50K
Male,40-44,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Technical,>50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Exec-managerial,<=50K
Male,*,White,Married-civ-spouse,Primary School,*,Non-Government,Technical,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Tech-support,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,20-29,White,Never-married,High School,*,Private,Exec-managerial,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,Graduate,United-States,Non-Government,Prof-specialty,<=50K
Female,*,Amer-Indian-Eskimo,*,*,*,*,*,<=50K
Male,20-39,White,Divorced,Professional Education,United-States,Private,Technical,<=50K
Male,25-29,White,spouse not present,High School,North America,Private,Handlers-cleaners,<=50K
Female,*,White,spouse not present,High School,United-States,Non-Government,Exec-managerial,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Adm-clerical,<=50K
Male,20-39,White,spouse not present,High School,North America,Private,Other-service,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Non-Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Other,>50K
Male,*,White,Married-civ-spouse,HS-grad,*,Non-Government,Prof-specialty,>50K
Male,*,White,Married-civ-spouse,12th,North America,Private,Technical,<=50K
Female,20-39,White,spouse present,High School,United-States,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Private,Machine-op-inspct,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Transport-moving,<=50K
Male,*,White,Married-civ-spouse,HS-grad,*,Private,Machine-op-inspct,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Handlers-cleaners,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Other-service,<=50K
Male,15-19,White,Never-married,*,*,Non-Government,Other,<=50K
Male,30-39,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,>50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Sales,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Technical,>50K
Female,40-49,White,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Female,*,White,spouse not present,High School,United-States,Non-Government,Exec-managerial,<=50K
Male,30-34,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Female,20-39,Black,spouse not present,Undergraduate,United-States,*,Nontechnical,<=50K
Male,40-59,White,spouse not present,*,North America,Private,Handlers-cleaners,<=50K
Male,15-19,White,Never-married,*,*,Non-Government,Other,<=50K
Female,35-39,White,spouse not present,Higher education,United-States,Private,Sales,<=50K
Female,40-49,White,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Sales,>50K
Female,20-39,White,spouse present,High School,United-States,*,*,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Self-emp-inc,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,>50K
Male,30-39,White,spouse not present,HS-grad,*,Non-Government,Handlers-cleaners,<=50K
Male,*,White,Married-civ-spouse,Primary School,*,Non-Government,Technical,>50K
Female,35-39,White,spouse not present,Higher education,United-States,Private,Sales,<=50K
Female,*,White,spouse not present,Professional Education,United-States,Private,Technical,>50K
Female,*,White,spouse not present,High School,*,Private,Machine-op-inspct,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Private,Machine-op-inspct,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Tech-support,>50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,20-29,White,Never-married,High School,North America,Non-Government,Sales,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,15-19,Black,spouse not present,*,United-States,*,*,<=50K
Male,*,White,Married-civ-spouse,High School,*,Private,Farming-fishing,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,*,Private,Nontechnical,>50K
Female,15-19,Black,spouse not present,*,United-States,*,*,<=50K
Male,35-39,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,20-39,White,Married-civ-spouse,Graduate,United-States,Non-Government,Technical,>50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,50-59,White,Married-civ-spouse,Masters,United-States,Non-Government,Nontechnical,>50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Sales,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Government,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Technical,>50K
Male,40-44,White,Married-civ-spouse,HS-grad,*,Non-Government,Craft-repair,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,25-29,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,>50K
Female,*,White,spouse not present,Bachelors,North America,Private,Prof-specialty,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,*,Non-Government,Craft-repair,>50K
Female,35-39,White,spouse not present,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,*,White,Married-civ-spouse,10th,North America,Non-Government,Technical,<=50K
Female,30-34,White,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,40-44,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,*,White,Married-civ-spouse,HS-grad,North America,Self-emp-not-inc,Sales,>50K
Female,*,White,spouse not present,High School,United-States,Non-Government,Exec-managerial,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Adm-clerical,<=50K
Male,15-19,White,Never-married,*,North America,Private,Technical,<=50K
Male,25-29,White,spouse not present,High School,North America,Private,Handlers-cleaners,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Sales,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,North America,Non-Government,Nontechnical,>50K
Male,*,White,Married-civ-spouse,High School,*,Private,Farming-fishing,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,40-44,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,*,Asian-Pac-Islander,spouse not present,Undergraduate,Asia,*,*,>50K
Female,*,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Female,*,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,*,White,spouse not present,Undergraduate,North America,Self-emp-not-inc,Technical,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,Some-college,North America,Private,Technical,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Self-emp-not-inc,Farming-fishing,<=50K
Male,45-49,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Female,40-59,Black,spouse not present,Higher education,North America,Non-Government,*,<=50K
Male,15-19,White,Never-married,High School,North America,Private,Handlers-cleaners,<=50K
Male,40-59,White,spouse not present,*,United-States,Non-Government,Sales,>50K
Female,*,White,spouse not present,High School,*,Non-Government,Sales,<=50K
Female,*,White,spouse not present,High School,*,Private,Craft-repair,<=50K
Male,25-29,Asian-Pac-Islander,Married-civ-spouse,*,Asia,Private,*,>50K
Male,15-19,White,Never-married,*,United-States,Government,*,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,40-59,White,spouse not present,*,United-States,Non-Government,Sales,<=50K
Female,60-69,White,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Male,20-29,White,Never-married,High School,United-States,Government,*,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,Higher education,North America,Government,Other,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,*,Non-Government,Craft-repair,>50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Federal-gov,Technical,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,*,Non-Government,Craft-repair,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Sales,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Sales,>50K
Female,35-39,Black,spouse not present,High School,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,*,Self-emp-not-inc,Exec-managerial,>50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Other-service,<=50K
Female,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,>50K
Female,*,Amer-Indian-Eskimo,*,*,*,*,*,<=50K
Male,20-39,White,Never-married,Bachelors,*,Non-Government,Prof-specialty,<=50K
Male,60-79,White,spouse not present,*,*,*,*,<=50K
Male,20-29,White,Married-civ-spouse,Professional Education,North America,Private,Technical,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Technical,>50K
Male,60-79,White,spouse not present,*,*,*,*,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,50-59,White,spouse not present,High School,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Protective-serv,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Female,60-79,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,White,spouse not present,Higher education,United-States,Government,Prof-specialty,<=50K
Male,30-34,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Female,40-59,Black,spouse not present,High School,United-States,Private,Technical,<=50K
Male,20-24,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,35-39,White,spouse not present,Higher education,United-States,Non-Government,Exec-managerial,<=50K
Male,30-34,White,spouse not present,High School,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,HS-grad,*,Private,Machine-op-inspct,<=50K
Female,*,White,spouse not present,Undergraduate,North America,Self-emp-not-inc,Technical,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,20-29,White,spouse not present,Undergraduate,United-States,Government,Technical,<=50K
Male,20-29,White,Never-married,Some-college,North America,Non-Government,Prof-specialty,<=50K
Female,15-19,Black,spouse not present,*,United-States,*,*,<=50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Other,>50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,High School,*,Private,Farming-fishing,>50K
Male,*,Amer-Indian-Eskimo,spouse not present,*,*,Private,*,<=50K
Male,20-39,White,Divorced,Professional Education,United-States,Private,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Adm-clerical,<=50K
Male,*,Black,spouse not present,Undergraduate,*,Non-Government,Nontechnical,<=50K
Male,15-19,White,Never-married,*,*,Non-Government,Other,<=50K
Male,20-39,White,Never-married,Professional Education,United-States,Non-Government,Technical,<=50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,20-39,White,Never-married,Graduate,*,Non-Government,Prof-specialty,<=50K
Male,15-19,White,Never-married,*,*,Non-Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Technical,>50K
Male,*,Black,spouse not present,*,United-States,Government,*,<=50K
Female,*,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,60-79,White,spouse not present,*,*,*,*,<=50K
Male,40-44,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,>50K
Male,40-59,White,spouse not present,*,North America,Non-Government,Exec-managerial,>50K
Female,*,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,*,Other,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,40-59,Black,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,North America,Non-Government,Technical,<=50K
Female,40-44,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Exec-managerial,<=50K
Male,20-39,White,Never-married,Professional Education,United-States,Non-Government,Technical,>50K
Female,*,White,spouse not present,Higher education,North America,Government,Other,<=50K
Male,30-39,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,>50K
