sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
Female,*,White,spouse not present,Some-college,North America,Non-Government,Other,<=50K
*,40-59,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,*,White,spouse not present,High School,North America,Private,Other,<=50K
Male,*,White,*,Higher education,*,Private,Technical,<=50K
Female,*,*,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,20-24,White,Never-married,Undergraduate,United-States,Private,*,<=50K
Female,*,White,spouse not present,Some-college,North America,Non-Government,Other,<=50K
Female,20-39,*,*,*,United-States,*,*,<=50K
Male,20-39,*,*,Higher education,*,Non-Government,Nontechnical,>50K
Female,*,White,Never-married,High School,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Female,30-39,*,*,*,*,Non-Government,Nontechnical,<=50K
Female,20-39,White,spouse not present,High School,North America,Private,*,<=50K
Female,*,White,*,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,*,*,Private,*,>50K
Male,40-49,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,*,White,spouse not present,*,United-States,Non-Government,*,<=50K
Male,20-39,*,*,Higher education,*,Non-Government,Nontechnical,>50K
Male,*,*,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,20-39,White,*,HS-grad,United-States,*,Other,<=50K
Male,*,*,Never-married,*,North America,Non-Government,*,<=50K
*,20-39,*,spouse not present,*,*,Private,*,>50K
Male,40-59,White,*,Undergraduate,*,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,HS-grad,*,Private,*,<=50K
*,30-39,*,Married-civ-spouse,Higher education,United-States,*,*,>50K
Female,*,White,spouse not present,HS-grad,United-States,*,Other,<=50K
Female,*,*,*,High School,North America,*,*,<=50K
*,40-59,*,spouse not present,High School,North America,Non-Government,*,<=50K
*,*,*,*,*,North America,Private,Nontechnical,<=50K
Male,*,White,*,*,United-States,Government,*,>50K
Female,*,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,White,*,*,*,Government,Technical,<=50K
Male,*,White,Married-civ-spouse,*,*,Private,*,>50K
Male,*,*,spouse not present,High School,United-States,Private,Other,<=50K
*,*,White,Never-married,*,North America,Private,Other-service,<=50K
Male,20-39,*,*,*,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,*,Private,Prof-specialty,>50K
Female,*,White,spouse not present,*,United-States,*,Nontechnical,<=50K
*,20-39,*,spouse not present,*,*,Private,*,<=50K
*,20-39,*,Never-married,Undergraduate,*,*,*,<=50K
Female,40-59,White,*,Higher education,United-States,*,Prof-specialty,<=50K
Male,20-39,*,Never-married,High School,*,Private,*,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Non-Government,*,<=50K
Male,*,White,*,Higher education,*,Private,Technical,>50K
Female,*,White,spouse not present,HS-grad,United-States,*,Other,<=50K
*,*,*,*,Higher education,United-States,Government,*,<=50K
Female,*,White,spouse not present,*,United-States,*,Nontechnical,<=50K
Male,*,*,*,Higher education,*,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Government,*,>50K
Female,40-59,White,spouse not present,*,North America,*,*,<=50K
*,40-59,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,40-49,White,spouse not present,Undergraduate,United-States,Private,*,<=50K
Male,*,White,*,Higher education,*,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Male,20-39,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,*,*,spouse not present,Higher education,*,Private,*,<=50K
Female,*,White,spouse not present,High School,United-States,Private,Sales,<=50K
*,*,*,Married-civ-spouse,*,United-States,*,*,<=50K
*,*,*,Married-civ-spouse,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,*,*,Non-Government,Other,<=50K
Male,50-59,White,Married-civ-spouse,*,United-States,Private,*,>50K
Female,*,White,*,HS-grad,*,Private,Technical,<=50K
