sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,*,*,HS-grad,United-States,*,*,<=50K
*,*,Black,spouse not present,*,United-States,*,*,<=50K
Female,20-39,White,Never-married,HS-grad,United-States,Private,Other,<=50K
Female,20-39,White,*,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,*,White,Married-civ-spouse,Undergraduate,United-States,*,Nontechnical,<=50K
Female,*,White,spouse not present,Some-college,United-States,Private,Nontechnical,<=50K
*,*,*,spouse not present,Higher education,North America,Government,Prof-specialty,<=50K
Male,40-59,*,*,Higher education,United-States,Government,*,>50K
Female,*,Black,spouse not present,Undergraduate,North America,Private,*,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,*,*,>50K
Male,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Higher education,North America,Non-Government,Other,>50K
Female,*,*,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K
Female,*,White,*,*,*,Private,Technical,<=50K
Female,*,White,*,*,*,Private,Technical,<=50K
Female,*,*,spouse not present,Higher education,*,Private,*,<=50K
Female,*,*,*,*,United-States,Private,*,<=50K
Female,*,*,spouse not present,*,North America,Government,*,<=50K
Female,20-39,White,Never-married,Undergraduate,United-States,Private,Other,<=50K
Female,20-39,*,Never-married,Higher education,*,Private,*,<=50K
Male,20-39,*,*,HS-grad,United-States,*,*,<=50K
Male,40-59,*,*,High School,North America,Non-Government,*,<=50K
Female,*,White,spouse not present,Higher education,United-States,*,*,<=50K
Male,40-59,*,*,High School,North America,Non-Government,*,<=50K
Male,*,*,*,Higher education,*,*,*,>50K
*,*,White,*,*,*,Private,*,<=50K
Male,35-39,White,Married-civ-spouse,*,United-States,Private,Technical,<=50K
*,20-39,White,spouse not present,Higher education,*,Non-Government,Technical,<=50K
Female,40-59,White,Divorced,*,United-States,*,Other,<=50K
Male,*,White,Married-civ-spouse,*,United-States,Non-Government,Nontechnical,<=50K
Female,*,Black,*,*,North America,Non-Government,*,<=50K
Male,20-39,*,spouse not present,Higher education,*,*,Nontechnical,>50K
Female,40-59,*,spouse not present,*,United-States,Private,Other,<=50K
Male,20-39,*,spouse not present,*,United-States,*,Other,<=50K
*,20-39,*,*,*,*,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
*,*,White,*,*,United-States,Non-Government,Nontechnical,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,<=50K
Female,*,White,*,*,*,Non-Government,*,<=50K
