sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-59,White,spouse not present,High School,*,Non-Government,Technical,<=50K
Male,*,Black,spouse not present,*,*,*,Nontechnical,<=50K
Male,20-39,White,spouse not present,Higher education,*,Non-Government,Other,<=50K
Female,40-59,White,spouse not present,Higher education,United-States,State-gov,*,<=50K
Male,*,White,spouse not present,High School,*,Private,Other,<=50K
Male,*,White,spouse present,High School,*,Non-Government,Technical,>50K
Male,40-59,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Male,15-19,White,spouse not present,Some-college,*,*,*,<=50K
Male,35-39,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,40-59,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Craft-repair,>50K
Female,20-39,*,spouse not present,High School,United-States,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Craft-repair,<=50K
Female,60-79,*,*,*,*,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Local-gov,Technical,<=50K
Male,*,White,Married-civ-spouse,Doctorate,*,Non-Government,Prof-specialty,>50K
Male,*,Black,spouse not present,*,*,*,Technical,<=50K
Male,30-34,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Government,Other,>50K
Male,*,White,Married-civ-spouse,Assoc-acdm,*,Non-Government,Technical,>50K
Male,*,Black,Married-civ-spouse,*,United-States,Non-Government,Technical,<=50K
Female,40-59,*,spouse not present,High School,United-States,Government,*,<=50K
Female,18,*,Never-married,High School,United-States,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Government,Nontechnical,<=50K
Male,*,Black,Married-civ-spouse,*,*,Non-Government,Nontechnical,<=50K
Male,*,White,spouse not present,High School,*,Private,Other,<=50K
Male,20-39,White,spouse not present,Undergraduate,*,Private,Handlers-cleaners,<=50K
Male,*,White,Married-civ-spouse,Bachelors,*,Non-Government,Prof-specialty,>50K
Male,*,White,spouse not present,High School,United-States,Non-Government,Exec-managerial,<=50K
Female,30-34,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Sales,>50K
Male,*,White,spouse not present,High School,North America,Private,Handlers-cleaners,<=50K
Male,50-59,White,Married-civ-spouse,High School,North America,Non-Government,Other,>50K
Female,35-39,*,spouse not present,*,North America,Private,Sales,<=50K
Male,30-34,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,White,spouse present,High School,*,Non-Government,Technical,<=50K
Male,40-59,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,Assoc-acdm,*,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Sales,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Craft-repair,<=50K
Female,20-24,*,Never-married,Higher education,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Self-emp-inc,Nontechnical,<=50K
Male,60-79,White,spouse not present,Higher education,United-States,*,*,<=50K
Female,60-79,*,*,*,United-States,Government,*,<=50K
Male,35-39,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,45-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,*,White,spouse not present,High School,United-States,Non-Government,Exec-managerial,>50K
Female,25-29,*,spouse not present,Higher education,*,Private,Technical,<=50K
Female,30-39,*,Married-civ-spouse,High School,*,*,*,<=50K
Female,30-34,*,spouse not present,*,North America,Private,Other,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Local-gov,*,<=50K
Male,*,Black,spouse not present,*,*,*,Technical,<=50K
Female,30-34,*,spouse not present,*,North America,Private,Other,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,*,*,*,Technical,>50K
Male,*,White,Married-civ-spouse,Prof-school,United-States,Non-Government,Prof-specialty,>50K
Female,25-29,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,Black,Married-civ-spouse,*,United-States,Government,*,<=50K
Female,25-29,*,spouse not present,Higher education,*,Private,Technical,<=50K
Male,*,White,spouse present,High School,*,Non-Government,Technical,<=50K
