sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Female,20-24,*,spouse not present,Undergraduate,*,Private,Nontechnical,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Federal-gov,Technical,>50K
Male,35-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,*,*,spouse not present,*,*,Non-Government,Other,>50K
Female,40-49,*,Married-civ-spouse,High School,*,*,*,<=50K
Male,20-24,White,spouse not present,High School,North America,Private,Other,<=50K
Male,20-24,White,spouse not present,High School,North America,Private,Other,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,15-19,White,Never-married,*,*,*,Other,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,20-29,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,20-39,White,spouse not present,High School,*,Non-Government,Handlers-cleaners,<=50K
Female,*,*,spouse not present,Higher education,United-States,Non-Government,Craft-repair,<=50K
Male,40-59,White,spouse not present,*,United-States,Government,*,>50K
Female,20-29,*,Married-civ-spouse,Higher education,*,Private,*,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Prof-specialty,<=50K
Female,40-49,*,Married-civ-spouse,High School,*,*,*,<=50K
Male,*,Black,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Sales,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,40-59,White,spouse not present,*,*,Non-Government,Other,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,White,spouse not present,Higher education,*,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Nontechnical,>50K
Male,15-19,White,Never-married,*,North America,Private,Nontechnical,<=50K
Female,20-29,*,Married-civ-spouse,Higher education,*,Private,*,>50K
Male,35-39,White,spouse not present,High School,North America,Non-Government,Other,>50K
Male,20-39,White,spouse not present,Professional Education,United-States,Non-Government,Craft-repair,<=50K
Male,20-39,White,spouse not present,Professional Education,United-States,Non-Government,Craft-repair,<=50K
Female,20-24,*,spouse not present,Undergraduate,*,Private,Nontechnical,<=50K
Female,40-49,*,Married-civ-spouse,High School,*,*,*,<=50K
Female,15-19,*,spouse not present,Some-college,United-States,Private,Nontechnical,<=50K
Male,*,Other,*,*,*,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,*,Non-Government,Technical,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,*,Self-emp-not-inc,Nontechnical,>50K
Male,*,Black,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,40-49,White,Married-civ-spouse,Bachelors,*,Private,Nontechnical,>50K
Male,45-49,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Technical,>50K
Female,20-24,*,spouse not present,Undergraduate,*,Private,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Primary School,*,*,*,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,50-54,White,Married-civ-spouse,Undergraduate,*,Non-Government,Technical,<=50K
Female,50-59,*,Married-civ-spouse,High School,United-States,*,*,>50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
Female,*,*,spouse not present,Bachelors,*,Local-gov,*,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,<=50K
Female,40-49,*,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,North America,Government,Exec-managerial,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,Black,spouse not present,*,North America,Private,Technical,<=50K
Male,*,Black,Married-civ-spouse,High School,North America,*,*,<=50K
Male,20-24,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,60-79,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,Black,spouse not present,*,North America,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Sales,>50K
Female,20-39,*,spouse present,High School,*,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Non-Government,Technical,>50K
Male,20-24,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,*,Non-Government,Technical,>50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Exec-managerial,<=50K
Male,*,White,Married-civ-spouse,Primary School,*,*,*,<=50K
Male,20-39,White,spouse not present,Higher education,North America,Private,Tech-support,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,20-39,White,spouse not present,High School,*,Private,Exec-managerial,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Prof-specialty,<=50K
Female,*,*,spouse not present,Undergraduate,United-States,Federal-gov,*,<=50K
Male,20-39,White,spouse not present,Higher education,North America,Private,Tech-support,<=50K
Male,20-39,White,spouse not present,High School,*,Non-Government,Handlers-cleaners,<=50K
Female,40-59,*,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,20-24,White,spouse not present,High School,North America,Private,Other,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Nontechnical,>50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,State-gov,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Government,Other,>50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,>50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Female,20-39,*,spouse present,High School,*,*,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Machine-op-inspct,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Nontechnical,>50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,20-24,White,spouse not present,High School,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Private,Handlers-cleaners,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,15-19,White,Never-married,*,*,*,Other,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,*,*,*,*,>50K
Male,30-34,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,North America,Non-Government,Technical,>50K
Female,40-49,*,Married-civ-spouse,Higher education,*,*,*,>50K
Female,40-59,*,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Technical,<=50K
Female,30-34,*,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,40-59,White,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,15-19,White,Never-married,*,*,*,Other,<=50K
Female,35-39,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Female,40-49,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,35-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,20-39,*,spouse present,High School,*,*,*,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,>50K
Male,20-39,White,spouse not present,High School,*,Non-Government,Handlers-cleaners,<=50K
Male,*,White,Married-civ-spouse,Primary School,*,*,*,>50K
Female,35-39,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Prof-specialty,>50K
Female,*,*,spouse not present,*,*,Non-Government,Machine-op-inspct,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Government,*,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Machine-op-inspct,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,>50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,20-39,White,spouse not present,High School,North America,Non-Government,Sales,<=50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Female,15-19,*,Never-married,High School,*,Private,Sales,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,*,Private,Nontechnical,>50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Graduate,United-States,Non-Government,Technical,>50K
Female,*,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,*,Non-Government,Nontechnical,>50K
Male,30-34,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,High School,United-States,Government,*,<=50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,North America,Non-Government,Technical,>50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,20-39,White,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,State-gov,Technical,>50K
Female,*,*,spouse not present,*,*,Non-Government,Prof-specialty,<=50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,>50K
Female,35-39,*,spouse not present,Higher education,*,Non-Government,Nontechnical,>50K
Male,*,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
