sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,White,*,*,*,*,*,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
*,20-39,*,*,*,*,*,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
*,*,White,Married-civ-spouse,*,United-States,Private,*,>50K
Male,*,White,*,Higher education,United-States,*,*,<=50K
Male,*,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,20-39,White,*,*,*,Non-Government,*,<=50K
*,*,White,*,*,*,Non-Government,*,>50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,>50K
Female,*,*,spouse not present,*,*,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,*,*,Private,*,<=50K
Female,*,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,White,*,Higher education,United-States,*,*,<=50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,>50K
*,*,*,spouse not present,High School,North America,*,*,<=50K
Male,20-39,White,*,*,United-States,*,*,<=50K
Male,20-39,White,Married-civ-spouse,*,*,*,*,>50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
*,*,*,Married-civ-spouse,*,United-States,*,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Female,*,*,Never-married,High School,North America,Private,*,<=50K
*,*,White,*,*,*,*,*,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Male,20-39,White,*,*,United-States,*,*,<=50K
Male,*,White,*,*,United-States,Non-Government,Nontechnical,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,*,White,*,*,United-States,Non-Government,Nontechnical,<=50K
Female,*,Black,*,*,*,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Non-Government,*,>50K
Male,*,White,*,*,United-States,Non-Government,Nontechnical,<=50K
*,*,White,Married-civ-spouse,High School,United-States,Private,*,>50K
Female,20-39,*,Never-married,Higher education,North America,Non-Government,*,<=50K
Male,30-39,*,Married-civ-spouse,*,United-States,*,*,<=50K
*,*,White,Married-civ-spouse,*,United-States,Private,*,<=50K
Male,*,White,*,Higher education,United-States,*,*,<=50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,>50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,*,*,spouse not present,Higher education,*,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,20-39,White,*,High School,*,Non-Government,*,<=50K
Male,*,White,*,Higher education,United-States,*,*,<=50K
*,*,*,*,*,North America,*,*,<=50K
Male,30-39,*,Married-civ-spouse,*,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,*,>50K
Male,20-39,White,*,High School,*,Non-Government,*,>50K
Female,20-39,White,*,Higher education,*,Non-Government,Technical,<=50K
*,20-39,*,*,*,*,*,*,<=50K
*,20-39,*,*,*,*,*,*,<=50K
*,*,White,*,*,*,*,*,<=50K
*,*,*,spouse not present,High School,North America,*,*,<=50K
Female,20-39,*,spouse not present,*,*,Private,Other,<=50K
*,*,*,*,*,*,*,*,>50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,>50K
Female,20-39,*,Never-married,Higher education,North America,Non-Government,*,<=50K
*,40-49,*,*,*,United-States,Government,*,<=50K
Female,*,White,*,*,United-States,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
*,20-39,*,*,*,*,*,*,<=50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,20-39,*,spouse not present,*,*,Private,Other,<=50K
Female,20-39,*,spouse not present,*,*,Private,Other,<=50K
Male,60-79,*,Married-civ-spouse,*,United-States,Non-Government,*,>50K
Male,20-39,White,*,*,United-States,*,*,<=50K
Female,20-39,*,Never-married,Higher education,North America,Non-Government,*,<=50K
Male,*,*,Married-civ-spouse,*,North America,Private,*,<=50K
*,*,*,*,*,North America,*,*,<=50K
Female,20-39,*,Never-married,Higher education,North America,Non-Government,*,<=50K
*,*,White,*,Higher education,North America,*,*,<=50K
Female,*,Black,*,*,*,*,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,>50K
Male,*,White,*,Higher education,United-States,*,*,<=50K
Male,20-39,White,*,*,United-States,*,*,<=50K
Male,*,White,Never-married,*,North America,Non-Government,*,<=50K
Female,40-59,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
*,*,White,*,Higher education,North America,*,*,<=50K
Female,*,*,spouse not present,*,*,*,Technical,>50K
Male,*,White,spouse not present,*,United-States,Non-Government,Nontechnical,<=50K
Female,*,*,spouse not present,High School,North America,*,*,<=50K
