sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-59,White,spouse not present,High School,Europe,Non-Government,Craft-repair,<=50K
Male,20-39,Black,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,20-39,White,Divorced,Undergraduate,United-States,Non-Government,Other,<=50K
Female,50-59,White,spouse not present,Higher education,United-States,State-gov,Prof-specialty,<=50K
Male,40-59,White,Widowed,High School,United-States,Private,Other,<=50K
Male,30-34,White,Married-civ-spouse,High School,United-States,Private,Technical,>50K
Male,40-59,White,Never-married,*,North America,Private,Technical,<=50K
Male,19,White,Never-married,Some-college,United-States,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,Europe,*,*,<=50K
Male,40-59,White,Divorced,Higher education,United-States,Private,Exec-managerial,>50K
Male,40-44,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,35-39,White,spouse not present,HS-grad,United-States,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,North America,Private,Craft-repair,<=50K
Female,60-69,White,spouse not present,High School,*,Private,Technical,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,*,Government,*,<=50K
Male,45-49,White,Married-civ-spouse,Doctorate,United-States,Non-Government,Prof-specialty,>50K
Male,20-39,Black,spouse not present,High School,United-States,Private,Machine-op-inspct,<=50K
Male,30-34,White,spouse not present,High School,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,>50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Prof-specialty,>50K
Male,40-49,Black,Married-civ-spouse,*,United-States,Private,Technical,<=50K
Female,45-49,White,spouse not present,HS-grad,United-States,Government,Adm-clerical,<=50K
Female,15-19,*,Never-married,High School,*,Private,Nontechnical,<=50K
Male,50-59,White,Married-civ-spouse,Higher education,United-States,State-gov,Exec-managerial,<=50K
Male,25-29,Black,Married-civ-spouse,High School,United-States,Private,*,<=50K
Male,30-34,White,spouse not present,High School,United-States,Private,Transport-moving,<=50K
Male,20-39,White,spouse not present,Some-college,*,Private,Handlers-cleaners,<=50K
Male,37,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Prof-specialty,>50K
Male,40-59,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Female,30-39,Black,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,50-54,White,Married-civ-spouse,High School,United-States,Private,Sales,>50K
Male,40-59,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,50-59,White,Married-civ-spouse,High School,North America,Private,Other,>50K
Female,30-39,White,Never-married,Undergraduate,United-States,Private,Sales,<=50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,30-34,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,50-54,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,40-49,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Technical,<=50K
Male,55-59,White,Married-civ-spouse,High School,United-States,Private,Sales,>50K
Male,55-59,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,20-29,Black,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Sales,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Handlers-cleaners,<=50K
Male,60-79,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,60-79,White,spouse not present,High School,United-States,*,Nontechnical,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
