sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-24,White,spouse not present,High School,*,Private,Other-service,<=50K
Male,20-39,Black,Never-married,Some-college,United-States,Non-Government,Technical,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,HS-grad,*,Private,*,<=50K
Female,15-19,White,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Never-married,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Female,30-39,White,Separated,High School,United-States,Private,Other,<=50K
Male,47,White,Married-civ-spouse,HS-grad,North America,Private,Technical,>50K
Male,20-29,Black,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,<=50K
Female,*,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,30-34,White,Never-married,High School,United-States,Non-Government,Technical,<=50K
Female,*,White,Divorced,High School,United-States,Non-Government,Other-service,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,Higher education,United-States,Private,*,<=50K
Female,20-29,Black,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Male,20-29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Female,*,White,Never-married,High School,North America,Non-Government,Other,<=50K
Female,60-69,Black,spouse not present,*,United-States,*,*,<=50K
Male,30-34,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Federal-gov,Other,>50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,30-39,Black,spouse not present,High School,North America,Non-Government,Other-service,<=50K
Male,40-59,White,Divorced,Professional Education,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Exec-managerial,<=50K
Female,*,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,40-49,Black,spouse not present,High School,United-States,Private,*,<=50K
Female,*,White,spouse not present,High School,South America,Private,*,<=50K
Female,40-59,Black,Married-civ-spouse,Higher education,North America,*,*,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,40-49,White,Divorced,Some-college,United-States,Non-Government,Exec-managerial,<=50K
Male,40-59,White,Never-married,Bachelors,United-States,Non-Government,Nontechnical,<=50K
Female,*,Asian-Pac-Islander,spouse not present,*,*,Private,Other-service,<=50K
Female,40-59,Black,spouse not present,*,United-States,Private,Technical,<=50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,*,Private,Machine-op-inspct,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,*,Self-emp-inc,Technical,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,White,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,45-49,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K
Female,40-49,White,Married-civ-spouse,Graduate,United-States,Government,Prof-specialty,>50K
Male,20-39,Black,spouse not present,Some-college,North America,Private,Nontechnical,<=50K
Female,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,<=50K
Female,35-39,White,Divorced,High School,United-States,Private,Nontechnical,<=50K
Female,15-19,White,Never-married,HS-grad,North America,Private,Machine-op-inspct,<=50K
Male,20-24,White,Never-married,Some-college,North America,Private,Other,<=50K
Female,*,White,spouse not present,Graduate,*,Government,Prof-specialty,<=50K
Male,45-49,White,Married-civ-spouse,Graduate,United-States,Private,Exec-managerial,>50K
Female,15-19,White,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Male,30-39,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Female,30-39,Black,spouse not present,Higher education,United-States,Government,*,<=50K
Female,45-49,White,Divorced,High School,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,Government,Protective-serv,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,North America,Private,Craft-repair,<=50K
Female,50-59,Black,spouse not present,*,North America,Private,Other,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,20-39,White,Married-civ-spouse,Some-college,United-States,*,Farming-fishing,<=50K
Male,20-24,White,Married-civ-spouse,Professional Education,North America,Private,Technical,<=50K
Female,*,White,spouse not present,HS-grad,North America,Private,Prof-specialty,<=50K
Female,35-39,White,spouse not present,Higher education,North America,Private,Exec-managerial,>50K
Male,20-29,White,Never-married,HS-grad,United-States,Non-Government,Exec-managerial,<=50K
Female,30-39,Black,spouse not present,Higher education,United-States,Government,*,<=50K
Female,*,White,Widowed,Higher education,United-States,Government,Other,<=50K
Female,30-34,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Male,50-59,White,Married-civ-spouse,Professional Education,*,Non-Government,Exec-managerial,>50K
Male,50-59,White,Married-civ-spouse,Graduate,United-States,State-gov,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Government,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Sales,>50K
Female,20-29,White,spouse not present,Assoc-voc,United-States,Private,Technical,<=50K
Female,35-39,White,Married-civ-spouse,HS-grad,United-States,*,Other,<=50K
Male,20-29,White,Never-married,Professional Education,United-States,Non-Government,Other-service,<=50K
Female,50-59,White,spouse not present,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,Higher education,United-States,Private,*,>50K
Female,20-29,White,Never-married,Assoc-acdm,United-States,Private,Technical,<=50K
Female,30-39,Black,spouse not present,High School,North America,Non-Government,Other-service,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Private,Sales,>50K
Female,40-49,Black,spouse not present,*,United-States,Private,Other,<=50K
Male,30-34,White,Married-civ-spouse,Higher education,*,Private,Adm-clerical,<=50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Adm-clerical,>50K
Male,30-34,White,Married-civ-spouse,9th,North America,Non-Government,Technical,<=50K
Female,25-29,White,spouse not present,Higher education,United-States,Private,Exec-managerial,<=50K
Male,30-39,White,Married-civ-spouse,Assoc-voc,United-States,Non-Government,Farming-fishing,>50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Craft-repair,<=50K
Male,15-19,*,Never-married,High School,*,Non-Government,Other-service,<=50K
Female,*,White,Divorced,High School,United-States,Non-Government,Other-service,<=50K
Male,60-79,White,spouse not present,*,United-States,Non-Government,Technical,>50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Government,Nontechnical,<=50K
Male,55-59,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,30-39,White,Married-civ-spouse,11th,United-States,Non-Government,Craft-repair,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,State-gov,Technical,>50K
Female,50-59,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Female,*,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,20-39,White,spouse not present,Professional Education,United-States,Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Technical,<=50K
Female,40-44,White,Married-civ-spouse,HS-grad,United-States,*,Other,>50K
Male,60-69,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Nontechnical,>50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,20-39,White,Married-civ-spouse,10th,North America,Private,Technical,<=50K
Female,*,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,20-39,White,Never-married,Some-college,United-States,Local-gov,*,<=50K
Male,20-39,Black,spouse not present,HS-grad,United-States,Private,Other,<=50K
Male,60-79,White,spouse not present,*,United-States,Non-Government,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Professional Education,*,Private,Technical,>50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Other,<=50K
Male,20-24,White,spouse not present,High School,North America,Private,Handlers-cleaners,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
