sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-59,White,Divorced,High School,United-States,Non-Government,*,<=50K
Male,35-39,White,Married-civ-spouse,Bachelors,United-States,Private,Technical,<=50K
Male,30-34,White,Married-spouse-absent,*,North America,Private,Craft-repair,<=50K
Male,*,Asian-Pac-Islander,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,53,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,>50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,*,White,*,HS-grad,United-States,Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Female,20-39,White,Never-married,Professional Education,United-States,Private,Adm-clerical,<=50K
Male,45-49,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,20-39,White,Never-married,High School,United-States,Private,Other,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Never-married,High School,United-States,Private,Technical,<=50K
Male,40-49,White,Divorced,Undergraduate,United-States,*,Exec-managerial,<=50K
*,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,*,Black,*,Masters,*,*,*,<=50K
Female,*,White,Divorced,*,*,Private,Adm-clerical,<=50K
Female,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Adm-clerical,>50K
*,*,Black,Never-married,Undergraduate,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Prof-specialty,<=50K
Male,25-29,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,HS-grad,*,Private,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,*,Asian-Pac-Islander,*,Higher education,Asia,Non-Government,Prof-specialty,>50K
*,*,White,*,High School,United-States,*,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Prof-specialty,>50K
Male,*,White,*,HS-grad,United-States,Government,Other,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,20-39,White,spouse not present,Some-college,United-States,Non-Government,Exec-managerial,<=50K
Male,20-39,White,spouse not present,Undergraduate,United-States,*,Tech-support,<=50K
Female,50-59,White,*,Higher education,*,Local-gov,*,<=50K
Male,*,Black,*,HS-grad,United-States,Private,Technical,<=50K
Male,20-24,White,Never-married,Higher education,United-States,Private,Other,<=50K
Female,30-39,Black,Married-civ-spouse,High School,United-States,Private,Other-service,<=50K
Male,30-39,White,*,High School,United-States,Non-Government,Machine-op-inspct,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Private,Machine-op-inspct,>50K
Male,36,*,Married-civ-spouse,Higher education,United-States,Local-gov,Other,>50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Female,*,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,35,White,Never-married,Higher education,United-States,Private,Exec-managerial,<=50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
