sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,White,spouse not present,*,United-States,Non-Government,Other,<=50K
Male,*,Black,spouse not present,Higher education,United-States,*,*,<=50K
Male,20-39,*,Married-civ-spouse,High School,*,*,Other,<=50K
Female,*,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Male,*,White,*,Undergraduate,United-States,*,Nontechnical,<=50K
Female,*,White,*,*,*,Private,*,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,North America,Private,Technical,>50K
*,*,Black,*,*,United-States,*,*,<=50K
Male,*,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
Female,20-39,White,spouse not present,High School,United-States,Private,Other,<=50K
Male,40-59,*,*,Undergraduate,North America,*,Nontechnical,>50K
Male,20-39,*,Never-married,High School,United-States,*,Technical,<=50K
Female,*,White,Divorced,*,United-States,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,*,*,*,<=50K
Female,*,*,*,*,*,Private,*,<=50K
Male,*,White,Never-married,Undergraduate,United-States,Private,*,<=50K
Female,40-49,White,spouse not present,High School,North America,Private,*,<=50K
Female,*,*,*,*,*,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,*,Private,Transport-moving,<=50K
*,40-59,White,*,Higher education,United-States,Government,*,>50K
Male,20-39,White,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Female,*,*,*,*,*,Private,*,<=50K
Male,*,White,Divorced,*,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,*,United-States,Private,Nontechnical,<=50K
Female,*,White,*,*,*,Private,*,<=50K
*,*,*,spouse not present,*,United-States,*,*,<=50K
Female,*,*,*,*,*,Private,*,<=50K
*,*,*,*,Higher education,United-States,Government,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,United-States,*,*,>50K
Female,40-59,White,Divorced,*,*,Non-Government,Nontechnical,<=50K
Male,40-59,White,spouse not present,*,United-States,Non-Government,*,<=50K
*,*,*,spouse not present,*,*,Private,*,<=50K
*,*,Black,spouse not present,High School,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,*,>50K
Male,40-59,White,*,*,North America,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,*,<=50K
Male,20-39,White,spouse not present,High School,United-States,Private,Technical,<=50K
Male,20-39,White,spouse not present,High School,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Prof-specialty,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,>50K
*,40-59,White,*,Higher education,United-States,Government,*,>50K
Male,*,Black,spouse not present,Higher education,United-States,*,*,<=50K
*,*,*,Married-civ-spouse,*,United-States,*,*,<=50K
Female,20-39,*,Divorced,HS-grad,United-States,Private,*,<=50K
Female,*,White,*,HS-grad,United-States,Private,Technical,<=50K
Male,*,White,Never-married,Undergraduate,United-States,Private,*,<=50K
Female,*,White,*,Higher education,North America,Government,Prof-specialty,<=50K
Male,*,White,*,Higher education,United-States,*,Nontechnical,>50K
Female,*,*,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,*,*,Married-civ-spouse,*,*,*,*,<=50K
*,*,*,*,Higher education,United-States,Government,*,<=50K
Female,*,White,Divorced,High School,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,40-59,*,spouse not present,HS-grad,United-States,Non-Government,*,<=50K
*,30-39,White,Married-civ-spouse,HS-grad,North America,Private,Nontechnical,>50K
*,20-39,*,Married-civ-spouse,Some-college,*,Private,Other,<=50K
Male,20-39,White,*,Higher education,North America,Private,*,<=50K
Female,*,White,*,HS-grad,United-States,Private,Technical,<=50K
Female,20-39,White,spouse not present,Higher education,United-States,Private,Nontechnical,>50K
Male,*,*,*,*,North America,Non-Government,*,<=50K
*,20-39,*,spouse not present,Higher education,United-States,*,*,<=50K
Female,*,*,*,*,United-States,*,*,<=50K
Female,20-39,*,Divorced,HS-grad,United-States,Private,*,<=50K
Male,20-39,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
*,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,*,White,Married-civ-spouse,*,United-States,Government,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,*,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Female,20-39,White,*,High School,North America,Private,Other,<=50K
Male,20-39,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Female,*,White,*,High School,*,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,*,*,*,>50K
Female,*,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Female,20-39,Black,*,*,North America,Non-Government,*,<=50K
