sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,40-49,White,spouse not present,HS-grad,*,Non-Government,Craft-repair,<=50K
Male,30-39,*,spouse not present,*,North America,*,*,<=50K
Male,20-39,White,spouse not present,Undergraduate,United-States,Non-Government,Other,<=50K
Female,*,White,spouse not present,Higher education,*,*,*,<=50K
Male,40-59,White,spouse not present,High School,United-States,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,*,Private,Craft-repair,>50K
Male,40-49,White,Never-married,Undergraduate,United-States,Private,Prof-specialty,<=50K
Male,15-19,White,Never-married,Some-college,United-States,Non-Government,Other,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Private,Nontechnical,<=50K
Male,*,White,*,*,United-States,Non-Government,*,>50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Female,*,White,spouse not present,High School,United-States,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,*,Private,Craft-repair,<=50K
Female,60-69,White,spouse not present,*,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Local-gov,Prof-specialty,<=50K
Male,*,White,Married-civ-spouse,Higher education,North America,Private,Prof-specialty,>50K
*,*,Black,spouse not present,High School,United-States,Private,Machine-op-inspct,<=50K
Male,30-39,White,Divorced,High School,United-States,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,>50K
Male,30-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
*,40-49,Black,*,HS-grad,United-States,Private,Technical,<=50K
*,*,White,spouse not present,HS-grad,United-States,Government,Adm-clerical,<=50K
Female,15-19,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,<=50K
Male,20-39,Black,Married-civ-spouse,*,North America,Private,*,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Other,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Non-Government,Prof-specialty,>50K
Male,40-59,White,Divorced,High School,United-States,Private,Nontechnical,<=50K
Female,*,Black,Separated,*,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,>50K
Male,*,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,>50K
*,20-39,White,Never-married,Undergraduate,North America,Private,*,<=50K
Male,30-39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-59,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,*,United-States,Private,Craft-repair,<=50K
Female,20-39,*,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,<=50K
