sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-39,Black,Never-married,High School,United-States,Private,Technical,<=50K
Female,25-29,White,Never-married,HS-grad,United-States,Private,Other,<=50K
Female,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Male,40-49,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,<=50K
Female,20-39,White,Divorced,Undergraduate,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,*,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Nontechnical,>50K
Female,20-39,*,Never-married,Some-college,United-States,Private,*,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Non-Government,Exec-managerial,>50K
Male,20-39,White,Married-civ-spouse,Professional Education,North America,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Adm-clerical,>50K
Female,60-79,White,spouse not present,High School,United-States,Non-Government,*,<=50K
Female,20-39,White,spouse not present,High School,United-States,Private,Technical,<=50K
Female,40-59,White,*,*,North America,Private,*,<=50K
*,20-39,Asian-Pac-Islander,*,Higher education,Asia,Private,*,<=50K
Female,*,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,40-44,*,*,*,United-States,*,*,<=50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,20-24,Black,Never-married,Higher education,North America,Private,Other,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-59,White,spouse not present,HS-grad,United-States,Non-Government,Other,<=50K
Female,20-29,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,40-59,White,spouse not present,HS-grad,United-States,Non-Government,Other,<=50K
*,*,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Government,*,>50K
Female,20-29,White,Separated,HS-grad,United-States,Private,Other,<=50K
Male,30-39,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Female,40-44,White,Divorced,Higher education,United-States,Private,Adm-clerical,<=50K
Male,60-79,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,<=50K
*,*,*,spouse not present,Undergraduate,North America,*,*,<=50K
Male,20-39,White,spouse not present,Higher education,United-States,Private,Nontechnical,>50K
Female,40-59,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,20-24,*,Never-married,High School,United-States,*,Other,<=50K
Male,*,White,*,*,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,10th,North America,Non-Government,Transport-moving,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Craft-repair,<=50K
*,20-39,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Non-Government,Farming-fishing,<=50K
Female,*,Black,spouse not present,High School,United-States,*,*,<=50K
Male,20-39,White,*,High School,North America,Private,*,<=50K
Male,*,White,Never-married,Higher education,United-States,*,*,<=50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,40-59,White,Divorced,Some-college,United-States,Private,Technical,<=50K
Male,20-39,Black,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Female,40-59,*,*,HS-grad,*,Private,Other,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,40-49,White,Divorced,HS-grad,United-States,*,Technical,<=50K
Female,20-39,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
*,20-39,*,*,HS-grad,United-States,*,Other-service,<=50K
Male,*,White,Married-civ-spouse,HS-grad,United-States,*,Exec-managerial,>50K
Female,20-39,White,spouse present,Undergraduate,United-States,Private,Technical,>50K
Female,20-39,White,spouse not present,HS-grad,United-States,Private,Other,<=50K
Male,20-29,White,Never-married,Undergraduate,United-States,Private,Farming-fishing,<=50K
Female,40-59,White,*,Higher education,United-States,Government,Adm-clerical,<=50K
Male,40-59,*,Divorced,High School,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,Black,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,60-69,White,Married-civ-spouse,Bachelors,North America,Non-Government,Nontechnical,>50K
Male,*,White,Married-civ-spouse,*,North America,*,Other,<=50K
Male,20-39,White,spouse not present,High School,United-States,Non-Government,*,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Adm-clerical,>50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,Black,Married-civ-spouse,Undergraduate,United-States,Private,*,>50K
Male,40-59,White,*,Undergraduate,United-States,Government,Other,<=50K
*,20-39,Black,*,Undergraduate,United-States,Non-Government,*,>50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,40-49,White,Never-married,Graduate,United-States,*,Prof-specialty,>50K
Female,20-39,White,Married-civ-spouse,HS-grad,United-States,Private,Other,>50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,20-39,*,*,*,*,*,Other,>50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Private,*,<=50K
Male,40-59,White,*,Higher education,United-States,Private,Nontechnical,>50K
Female,20-29,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Female,*,White,Never-married,High School,United-States,Local-gov,Other,<=50K
Female,40-59,White,spouse not present,HS-grad,North America,Private,Other,<=50K
Female,20-39,White,Never-married,Bachelors,North America,Private,Prof-specialty,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,White,Married-civ-spouse,Higher education,United-States,Private,Other,<=50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,>50K
*,*,White,Never-married,High School,United-States,Private,*,<=50K
Male,25-29,Black,Never-married,High School,United-States,Private,Other,<=50K
Male,20-39,White,Never-married,Higher education,United-States,*,Exec-managerial,<=50K
*,20-39,*,spouse not present,*,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Nontechnical,<=50K
Male,15-19,White,Never-married,High School,United-States,Private,Other,<=50K
*,20-39,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Private,Prof-specialty,<=50K
Male,*,White,Never-married,*,North America,Private,Handlers-cleaners,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,Higher education,*,Private,*,>50K
Male,20-39,White,*,HS-grad,United-States,*,*,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Nontechnical,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,15-19,White,Never-married,Some-college,United-States,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,20-39,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Female,20-39,Black,spouse not present,Some-college,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Adm-clerical,>50K
Male,40-59,White,Divorced,High School,United-States,Private,Craft-repair,>50K
Female,20-24,White,Never-married,Bachelors,United-States,Government,Prof-specialty,<=50K
Female,20-39,White,Divorced,Undergraduate,United-States,Private,Exec-managerial,<=50K
Female,20-39,Black,spouse not present,HS-grad,United-States,Private,Other-service,<=50K
Female,20-29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,60-79,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Divorced,Some-college,United-States,Private,Technical,<=50K
Female,15-19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,*,White,spouse not present,HS-grad,North America,*,*,<=50K
*,20-39,*,spouse not present,*,*,Private,Other,<=50K
Male,20-39,Asian-Pac-Islander,*,Undergraduate,Asia,Non-Government,*,>50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Government,Other,<=50K
Female,20-39,White,Never-married,Bachelors,United-States,Private,Other-service,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Nontechnical,>50K
Male,50-54,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Exec-managerial,>50K
Male,35-39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Private,Prof-specialty,>50K
Female,15-19,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
*,20-39,White,Married-civ-spouse,Higher education,United-States,*,Technical,>50K
